1,0.03,0.52,0.39,0.20,0.13,0.34,0.11,0.11,0.35,0.40,0.07,0.27,0.31,0.12
0.03,1,0.06,0.14,0.31,0.17,0.13,0.15,0.26,0.25,0.02,0.22,0.26,0.23,0.06
0.52,0.06,1,0.18,0.08,0.05,0.15,0.03,0.03,0.08,0.04,0.05,0.23,0.06,0.08
0.39,0.14,0.18,1,0.27,0.18,0.64,0.23,0.21,0.32,0.29,0.25,0.63,0.29,0.26
0.20,0.31,0.08,0.27,1,0.23,0.24,0.27,0.41,0.69,0.11,0.19,0.34,0.59,0.13
0.13,0.17,0.05,0.18,0.23,1,0.15,0.21,0.07,0.27,0.07,0.07,0.22,0.27,0.05
0.34,0.13,0.15,0.64,0.24,0.15,1,0.22,0.18,0.28,0.42,0.29,0.57,0.25,0.14
0.11,0.15,0.03,0.23,0.27,0.21,0.22,1,0.10,0.35,0.09,0.08,0.18,0.31,0.31
0.11,0.26,0.03,0.21,0.41,0.07,0.18,0.10,1,0.38,0.09,0.19,0.26,0.33,0.02
0.35,0.25,0.08,0.32,0.69,0.27,0.28,0.35,0.38,1,0.15,0.11,0.36,0.91,0.09
0.40,0.02,0.04,0.29,0.11,0.07,0.42,0.09,0.09,0.15,1,0.01,0.24,0.10,0.05
0.07,0.22,0.05,0.25,0.19,0.07,0.29,0.08,0.19,0.11,0.01,1,0.36,0.13,0.04
0.27,0.26,0.23,0.63,0.34,0.22,0.57,0.18,0.26,0.36,0.24,0.36,1,0.35,0.11
0.31,0.23,0.06,0.29,0.59,0.27,0.25,0.31,0.33,0.91,0.10,0.13,0.35,1,0.09
0.12,0.06,0.08,0.26,0.13,0.05,0.14,0.31,0.02,0.09,0.05,0.04,0.11,0.09,1
