1,0.13,0.48,0.11,0.17,0.46,0.61,0.04,0.18,0.13
0.13,1,0.04,0.14,0.04,0.12,0.13,0.06,0.03,0.24
0.48,0.04,1,0.06,0.09,0.23,0.34,0.03,0.07,0.05
0.11,0.14,0.06,1,0.08,0.30,0.08,0.42,-0.05,0.04
0.17,0.04,0.09,0.08,1,0.08,0.19,0.11,0.02,0.06
0.46,0.12,0.23,0.30,0.08,1,0.36,0.25,-0.01,0.01
0.61,0.13,0.34,0.08,0.19,0.36,1,0.07,0.08,0.10
0.04,0.06,0.03,0.42,0.11,0.25,0.07,1,-0.05,0.02
0.18,0.03,0.07,-0.05,0.02,-0.01,0.08,-0.05,1,0.16
0.13,0.24,0.05,0.04,0.06,0.01,0.10,0.02,0.16,1
