1,0.03,-0.00,-0.03,0.11,0.06,0.10,-0.00,0.05,0.02,-0.04,0.02
0.03,1,0.05,0.22,0.10,0.21,0.07,0.25,0.04,0.09,0.05,0.04
-0.00,0.05,1,0.11,0.11,0.09,0.08,0.16,0.04,0.53,0.06,0.18
-0.03,0.22,0.11,1,0.28,0.30,0.17,0.26,0.14,0.15,0.23,0.24
0.11,0.10,0.11,0.28,1,0.38,0.28,0.27,0.30,0.25,0.14,0.32
0.06,0.21,0.09,0.30,0.38,1,0.42,0.38,0.13,0.11,0.18,0.21
0.10,0.07,0.08,0.17,0.28,0.42,1,0.24,0.03,0.14,0.07,0.16
-0.00,0.25,0.16,0.26,0.27,0.38,0.24,1,0.06,0.23,0.12,0.23
0.05,0.04,0.04,0.14,0.30,0.13,0.03,0.06,1,0.15,0.02,0.09
0.02,0.09,0.53,0.15,0.25,0.11,0.14,0.23,0.15,1,0.09,0.13
-0.04,0.05,0.06,0.23,0.14,0.18,0.07,0.12,0.02,0.09,1,0.10
0.02,0.04,0.18,0.24,0.32,0.21,0.16,0.23,0.09,0.13,0.10,1
