1,0.26,0.43,0.29,0.38,0.48,0.25,0.47,0.13,0.53,0.25,0.53,0.50,0.30
0.26,1,0.18,0.14,0.03,0.27,0.08,0.25,-0.05,0.24,0.10,0.20,0.29,0.13
0.43,0.18,1,0.24,0.24,0.25,0.25,0.43,0.14,0.38,0.07,0.30,0.31,0.23
0.29,0.14,0.24,1,0.15,0.27,0.20,0.10,0.09,0.16,0.06,0.16,0.27,0.05
0.38,0.03,0.24,0.15,1,0.25,0.25,0.29,0.01,0.27,0.02,0.13,0.31,0.10
0.48,0.27,0.25,0.27,0.25,1,0.26,0.23,0.09,0.35,0.04,0.24,0.66,0.29
0.25,0.08,0.25,0.20,0.25,0.26,1,0.20,-0.01,0.16,0.01,0.14,0.35,0.20
0.47,0.25,0.43,0.10,0.29,0.23,0.20,1,0.07,0.35,0.16,0.34,0.27,0.28
0.13,-0.05,0.14,0.09,0.01,0.09,-0.01,0.07,1,0.08,-0.00,0.07,0.06,0.07
0.53,0.24,0.38,0.16,0.27,0.35,0.16,0.35,0.08,1,0.08,0.32,0.39,0.24
0.25,0.10,0.07,0.06,0.02,0.04,0.01,0.16,-0.00,0.08,1,0.20,0.07,0.05
0.53,0.20,0.30,0.16,0.13,0.24,0.14,0.34,0.07,0.32,0.20,1,0.22,0.13
0.50,0.29,0.31,0.27,0.31,0.66,0.35,0.27,0.06,0.39,0.07,0.22,1,0.40
0.30,0.13,0.23,0.05,0.10,0.29,0.20,0.28,0.07,0.24,0.05,0.13,0.40,1
