1,0.03,0.18,0.29,0.04,0.52,0.01,-0.00,0.27,0.12,0.27,0.02,0.04,0.29,0.31,0.22
0.03,1,0.20,0.17,0.02,0.27,0.01,0.03,0.16,0.15,0.13,0.00,0.01,0.05,0.11,0.08
0.18,0.20,1,0.28,0.02,0.29,0.01,0.18,0.30,0.21,0.23,0.02,0.04,0.30,0.25,0.24
0.29,0.17,0.28,1,0.04,0.23,0.12,0.06,0.21,0.27,0.30,0.08,0.07,0.34,0.33,0.23
0.04,0.02,0.02,0.04,1,0.01,0.04,0.00,0.04,0.05,0.02,-0.01,0.03,0.11,0.16,0.03
0.52,0.27,0.29,0.23,0.01,1,0.01,0.01,0.26,0.13,0.17,-0.01,0.09,0.21,0.23,0.14
0.01,0.01,0.01,0.12,0.04,0.01,1,-0.04,0.02,0.15,0.04,0.08,0.03,0.03,0.13,0.03
-0.00,0.03,0.18,0.06,0.00,0.01,-0.04,1,0.04,0.12,0.09,0.04,-0.01,0.13,0.06,0.05
0.27,0.16,0.30,0.21,0.04,0.26,0.02,0.04,1,0.25,0.23,0.05,0.03,0.27,0.27,0.22
0.12,0.15,0.21,0.27,0.05,0.13,0.15,0.12,0.25,1,0.32,0.14,0.30,0.37,0.36,0.27
0.27,0.13,0.23,0.30,0.02,0.17,0.04,0.09,0.23,0.32,1,0.04,0.11,0.36,0.24,0.27
0.02,0.00,0.02,0.08,-0.01,-0.01,0.08,0.04,0.05,0.14,0.04,1,0.21,0.15,0.13,0.15
0.04,0.01,0.04,0.07,0.03,0.09,0.03,-0.01,0.03,0.30,0.11,0.21,1,0.21,0.18,0.28
0.29,0.05,0.30,0.34,0.11,0.21,0.03,0.13,0.27,0.37,0.36,0.15,0.21,1,0.42,0.39
0.31,0.11,0.25,0.33,0.16,0.23,0.13,0.06,0.27,0.36,0.24,0.13,0.18,0.42,1,0.49
0.22,0.08,0.24,0.23,0.03,0.14,0.03,0.05,0.22,0.27,0.27,0.15,0.28,0.39,0.49,1
