1,0.32,-0.03,0.29,0.30,0.20,0.17,0.20
0.32,1,0.01,0.34,0.36,0.12,0.14,0.13
-0.03,0.01,1,0.01,0.01,0.04,0.01,0.05
0.29,0.34,0.01,1,0.34,0.07,0.18,0.23
0.30,0.36,0.01,0.34,1,0.24,0.22,0.16
0.20,0.12,0.04,0.07,0.24,1,0.04,0.03
0.17,0.14,0.01,0.18,0.22,0.04,1,0.06
0.20,0.13,0.05,0.23,0.16,0.03,0.06,1
