1,0.14,0.09,0.15,0.28,0.21,0.04,0.12,0.06,0.32,0.08,0.14,0.27,0.08,0.18,0.15,0.06,0.04,0.21
0.14,1,0.13,0.25,0.37,0.33,-0.03,0.28,0.04,0.38,0.11,0.20,0.33,0.05,0.39,0.29,0.14,0.07,0.24
0.09,0.13,1,0.32,0.27,0.24,0.07,0.17,0.19,0.25,0.06,0.26,0.30,0.24,0.15,0.20,0.21,0.24,0.41
0.15,0.25,0.32,1,0.56,0.58,0.05,0.43,0.24,0.52,0.22,0.46,0.54,0.21,0.42,0.46,0.26,0.25,0.51
0.28,0.37,0.27,0.56,1,0.85,0.09,0.53,0.18,0.88,0.24,0.47,0.82,0.20,0.64,0.59,0.32,0.26,0.41
0.21,0.33,0.24,0.58,0.85,1,0.11,0.56,0.15,0.77,0.26,0.42,0.77,0.22,0.58,0.54,0.35,0.24,0.43
0.04,-0.03,0.07,0.05,0.09,0.11,1,0.17,0.02,0.09,0.02,0.11,0.13,0.23,0.07,0.07,0.12,0.07,0.10
0.12,0.28,0.17,0.43,0.53,0.56,0.17,1,0.13,0.46,0.12,0.29,0.54,0.15,0.33,0.36,0.20,0.26,0.27
0.06,0.04,0.19,0.24,0.18,0.15,0.02,0.13,1,0.18,0.05,0.36,0.25,0.18,0.12,0.16,0.07,0.03,0.28
0.32,0.38,0.25,0.52,0.88,0.77,0.09,0.46,0.18,1,0.25,0.42,0.72,0.19,0.65,0.59,0.29,0.22,0.39
0.08,0.11,0.06,0.22,0.24,0.26,0.02,0.12,0.05,0.25,1,0.15,0.22,0.12,0.25,0.17,0.18,0.05,0.12
0.14,0.20,0.26,0.46,0.47,0.42,0.11,0.29,0.36,0.42,0.15,1,0.43,0.16,0.30,0.35,0.23,0.15,0.43
0.27,0.33,0.30,0.54,0.82,0.77,0.13,0.54,0.25,0.72,0.22,0.43,1,0.19,0.52,0.47,0.33,0.31,0.46
0.08,0.05,0.24,0.21,0.20,0.22,0.23,0.15,0.18,0.19,0.12,0.16,0.19,1,0.23,0.19,0.40,0.15,0.20
0.18,0.39,0.15,0.42,0.64,0.58,0.07,0.33,0.12,0.65,0.25,0.30,0.52,0.23,1,0.50,0.31,0.17,0.29
0.15,0.29,0.20,0.46,0.59,0.54,0.07,0.36,0.16,0.59,0.17,0.35,0.47,0.19,0.50,1,0.26,0.25,0.28
0.06,0.14,0.21,0.26,0.32,0.35,0.12,0.20,0.07,0.29,0.18,0.23,0.33,0.40,0.31,0.26,1,0.25,0.27
0.04,0.07,0.24,0.25,0.26,0.24,0.07,0.26,0.03,0.22,0.05,0.15,0.31,0.15,0.17,0.25,0.25,1,0.20
0.21,0.24,0.41,0.51,0.41,0.43,0.10,0.27,0.28,0.39,0.12,0.43,0.46,0.20,0.29,0.28,0.27,0.20,1
