1,0.90,0.93,0.91,0.37,0.85,0.90,0.23,0.91,0.91,0.90
0.90,1,0.91,0.91,0.40,0.87,0.89,0.20,0.88,0.87,0.88
0.93,0.91,1,0.93,0.39,0.86,0.92,0.22,0.93,0.93,0.91
0.91,0.91,0.93,1,0.37,0.81,0.94,0.21,0.93,0.93,0.93
0.37,0.40,0.39,0.37,1,0.35,0.39,0.05,0.35,0.38,0.39
0.85,0.87,0.86,0.81,0.35,1,0.78,0.18,0.79,0.77,0.72
0.90,0.89,0.92,0.94,0.39,0.78,1,0.18,0.92,0.92,0.92
0.23,0.20,0.22,0.21,0.05,0.18,0.18,1,0.25,0.24,0.36
0.91,0.88,0.93,0.93,0.35,0.79,0.92,0.25,1,0.92,0.92
0.91,0.87,0.93,0.93,0.38,0.77,0.92,0.24,0.92,1,0.94
0.90,0.88,0.91,0.93,0.39,0.72,0.92,0.36,0.92,0.94,1
