1,0.38,0.21,0.33,0.28,0.30,0.22
0.38,1,0.21,0.27,0.17,0.14,0.11
0.21,0.21,1,0.19,0.12,0.02,0.10
0.33,0.27,0.19,1,0.16,0.13,0.08
0.28,0.17,0.12,0.16,1,0.16,0.09
0.30,0.14,0.02,0.13,0.16,1,0.32
0.22,0.11,0.10,0.08,0.09,0.32,1
