1,0.01,0.15,0.27,0.04,0.23,0.17,0.25,0.35,0.25,0.12,0.19,-0.03
0.01,1,-0.02,-0.00,0.31,0.12,-0.00,0.04,0.13,0.03,0.13,0.01,-0.05
0.15,-0.02,1,0.26,-0.08,0.07,0.21,-0.03,0.10,0.47,0.02,0.52,-0.05
0.27,-0.00,0.26,1,0.02,0.11,0.06,-0.05,0.06,0.17,0.05,0.17,0.01
0.04,0.31,-0.08,0.02,1,0.29,-0.01,0.03,0.20,-0.03,0.05,-0.04,0.03
0.23,0.12,0.07,0.11,0.29,1,0.09,0.02,0.60,0.08,0.22,0.06,0.17
0.17,-0.00,0.21,0.06,-0.01,0.09,1,0.05,0.24,0.64,0.33,0.59,0.04
0.25,0.04,-0.03,-0.05,0.03,0.02,0.05,1,0.08,0.00,0.13,-0.00,0.01
0.35,0.13,0.10,0.06,0.20,0.60,0.24,0.08,1,0.18,0.29,0.17,0.13
0.25,0.03,0.47,0.17,-0.03,0.08,0.64,0.00,0.18,1,0.22,0.80,-0.03
0.12,0.13,0.02,0.05,0.05,0.22,0.33,0.13,0.29,0.22,1,0.21,0.19
0.19,0.01,0.52,0.17,-0.04,0.06,0.59,-0.00,0.17,0.80,0.21,1,-0.01
-0.03,-0.05,-0.05,0.01,0.03,0.17,0.04,0.01,0.13,-0.03,0.19,-0.01,1
