1,-0.05,0.02,0.03,0.01,0.15,0.10,N/A,0.05,0.01,0.43,0.04,0.03,0.04,0.02
-0.05,1,0.11,0.06,-0.02,0.03,0.01,N/A,0.12,0.13,0.06,0.31,0.01,0.05,0.04
0.02,0.11,1,0.28,0.02,0.30,-0.02,N/A,0.03,0.21,0.13,0.06,0.00,0.04,0.19
0.03,0.06,0.28,1,0.16,0.39,0.11,N/A,0.16,0.39,0.13,0.10,0.13,0.08,0.20
0.01,-0.02,0.02,0.16,1,0.04,0.02,N/A,0.06,0.04,0.00,0.03,0.01,0.03,0.03
0.15,0.03,0.30,0.39,0.04,1,0.02,N/A,0.09,0.28,0.19,0.23,0.36,0.18,0.12
0.10,0.01,-0.02,0.11,0.02,0.02,1,N/A,0.04,0.18,0.18,0.14,0.02,0.00,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.12,0.03,0.16,0.06,0.09,0.04,N/A,1,0.18,0.03,0.21,0.07,0.03,0.28
0.01,0.13,0.21,0.39,0.04,0.28,0.18,N/A,0.18,1,0.11,0.13,0.02,0.14,0.22
0.43,0.06,0.13,0.13,0.00,0.19,0.18,N/A,0.03,0.11,1,0.13,0.05,0.19,0.13
0.04,0.31,0.06,0.10,0.03,0.23,0.14,N/A,0.21,0.13,0.13,1,0.28,0.02,0.10
0.03,0.01,0.00,0.13,0.01,0.36,0.02,N/A,0.07,0.02,0.05,0.28,1,0.28,0.02
0.04,0.05,0.04,0.08,0.03,0.18,0.00,N/A,0.03,0.14,0.19,0.02,0.28,1,0.02
0.02,0.04,0.19,0.20,0.03,0.12,0.02,N/A,0.28,0.22,0.13,0.10,0.02,0.02,1
