1,0.06,0.03,0.01,0.05,0.01,0.00,0.07,0.01,0.05,0.13,0.13,0.00,0.04
0.06,1,0.36,0.08,0.15,0.29,0.23,0.15,0.23,0.18,0.30,0.55,0.03,0.20
0.03,0.36,1,0.04,0.08,0.05,0.10,0.14,0.13,0.12,0.21,0.27,0.02,0.06
0.01,0.08,0.04,1,-0.03,0.01,0.16,-0.00,0.05,0.34,0.07,0.06,-0.01,-0.01
0.05,0.15,0.08,-0.03,1,0.14,0.04,0.11,0.05,0.04,0.14,0.13,0.06,0.01
0.01,0.29,0.05,0.01,0.14,1,0.09,0.03,0.12,0.00,0.16,0.31,0.01,0.08
0.00,0.23,0.10,0.16,0.04,0.09,1,0.09,0.12,0.02,0.12,0.18,0.01,0.02
0.07,0.15,0.14,-0.00,0.11,0.03,0.09,1,0.06,0.02,0.28,0.15,0.24,0.09
0.01,0.23,0.13,0.05,0.05,0.12,0.12,0.06,1,0.09,0.14,0.15,0.03,0.07
0.05,0.18,0.12,0.34,0.04,0.00,0.02,0.02,0.09,1,0.05,0.06,0.01,0.02
0.13,0.30,0.21,0.07,0.14,0.16,0.12,0.28,0.14,0.05,1,0.36,0.02,0.27
0.13,0.55,0.27,0.06,0.13,0.31,0.18,0.15,0.15,0.06,0.36,1,0.12,0.09
0.00,0.03,0.02,-0.01,0.06,0.01,0.01,0.24,0.03,0.01,0.02,0.12,1,-0.02
0.04,0.20,0.06,-0.01,0.01,0.08,0.02,0.09,0.07,0.02,0.27,0.09,-0.02,1
