1,0.17,0.31,0.08,0.42,0.17,0.46,N/A,0.09,N/A,0.25,0.00,0.33,0.32,0.14,0.22,0.36,0.33
0.17,1,0.19,0.07,0.20,0.14,0.33,N/A,0.09,N/A,0.04,0.10,0.22,0.25,0.12,0.16,0.18,0.26
0.31,0.19,1,0.02,0.25,0.40,0.25,N/A,0.19,N/A,0.20,0.01,0.30,0.39,0.20,0.38,0.15,0.29
0.08,0.07,0.02,1,0.11,0.22,0.18,N/A,-0.02,N/A,-0.05,0.02,0.07,0.06,0.24,0.08,0.06,0.12
0.42,0.20,0.25,0.11,1,0.15,0.63,N/A,0.14,N/A,0.13,0.05,0.14,0.22,0.12,0.18,0.25,0.47
0.17,0.14,0.40,0.22,0.15,1,0.13,N/A,0.15,N/A,-0.01,-0.01,0.35,0.32,0.39,0.22,0.17,0.22
0.46,0.33,0.25,0.18,0.63,0.13,1,N/A,0.16,N/A,0.14,0.09,0.23,0.27,0.20,0.27,0.36,0.62
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.09,0.19,-0.02,0.14,0.15,0.16,N/A,1,N/A,0.00,-0.02,0.17,0.23,0.32,0.19,0.16,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,0.04,0.20,-0.05,0.13,-0.01,0.14,N/A,0.00,N/A,1,0.08,0.09,0.06,0.03,0.34,0.11,0.16
0.00,0.10,0.01,0.02,0.05,-0.01,0.09,N/A,-0.02,N/A,0.08,1,0.06,0.04,0.05,-0.02,-0.05,0.05
0.33,0.22,0.30,0.07,0.14,0.35,0.23,N/A,0.17,N/A,0.09,0.06,1,0.37,0.14,0.22,0.25,0.25
0.32,0.25,0.39,0.06,0.22,0.32,0.27,N/A,0.23,N/A,0.06,0.04,0.37,1,0.09,0.19,0.24,0.27
0.14,0.12,0.20,0.24,0.12,0.39,0.20,N/A,0.32,N/A,0.03,0.05,0.14,0.09,1,0.08,0.09,0.18
0.22,0.16,0.38,0.08,0.18,0.22,0.27,N/A,0.19,N/A,0.34,-0.02,0.22,0.19,0.08,1,0.11,0.44
0.36,0.18,0.15,0.06,0.25,0.17,0.36,N/A,0.16,N/A,0.11,-0.05,0.25,0.24,0.09,0.11,1,0.34
0.33,0.26,0.29,0.12,0.47,0.22,0.62,N/A,0.22,N/A,0.16,0.05,0.25,0.27,0.18,0.44,0.34,1
