1,0.03,0.55,0.27,0.40,0.42,0.14,0.47,0.14
0.03,1,0.03,-0.01,0.17,0.01,0.06,0.03,0.04
0.55,0.03,1,0.16,0.31,0.25,0.18,0.33,0.11
0.27,-0.01,0.16,1,0.28,0.38,0.26,0.31,0.06
0.40,0.17,0.31,0.28,1,0.27,0.16,0.37,0.24
0.42,0.01,0.25,0.38,0.27,1,0.07,0.26,0.01
0.14,0.06,0.18,0.26,0.16,0.07,1,0.15,0.01
0.47,0.03,0.33,0.31,0.37,0.26,0.15,1,0.24
0.14,0.04,0.11,0.06,0.24,0.01,0.01,0.24,1
