1,N/A,0.40,N/A,N/A,0.26,0.18,0.07,0.21,0.05,0.15,0.02,0.30,0.10,N/A,0.19,0.15,0.02,0.09,0.21,0.15,0.24,N/A,0.10,0.38,0.18,0.40,0.19,0.21,0.28,0.28,N/A,0.09,-0.00,0.08,0.14,0.28,0.22,0.34,0.04,0.11,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.40,N/A,1,N/A,N/A,0.43,0.31,0.22,0.20,0.05,0.33,0.09,0.64,0.21,N/A,0.25,0.22,0.05,0.28,0.32,0.16,0.56,N/A,0.14,0.94,0.34,0.61,0.39,0.33,0.58,0.59,N/A,0.11,0.13,0.32,0.19,0.64,0.20,0.55,0.12,0.18,0.47
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,N/A,0.43,N/A,N/A,1,0.20,0.23,0.13,0.01,0.57,0.10,0.34,0.11,N/A,0.31,0.14,0.01,0.11,0.34,0.16,0.32,N/A,0.07,0.45,0.13,0.36,0.15,0.24,0.32,0.56,N/A,0.08,0.01,0.21,0.24,0.34,0.12,0.29,0.10,0.09,0.29
0.18,N/A,0.31,N/A,N/A,0.20,1,0.17,0.08,0.05,0.10,0.02,0.24,0.09,N/A,0.21,0.05,0.01,0.09,0.23,0.24,0.17,N/A,0.09,0.30,0.10,0.25,0.16,0.24,0.19,0.24,N/A,0.04,-0.05,0.17,0.06,0.21,0.04,0.22,-0.05,0.05,0.29
0.07,N/A,0.22,N/A,N/A,0.23,0.17,1,0.03,-0.02,0.19,0.02,0.14,0.09,N/A,0.05,-0.00,-0.02,-0.02,0.47,0.09,0.18,N/A,0.06,0.20,0.06,0.16,0.06,0.27,0.20,0.14,N/A,0.05,0.01,0.12,0.21,0.14,0.04,0.16,-0.07,0.00,0.18
0.21,N/A,0.20,N/A,N/A,0.13,0.08,0.03,1,0.03,0.20,0.05,0.14,0.16,N/A,0.18,0.07,0.10,0.15,0.13,0.16,0.15,N/A,0.17,0.23,0.22,0.21,0.05,0.32,0.14,0.18,N/A,0.00,0.03,0.09,0.05,0.17,0.26,0.21,0.18,0.12,0.10
0.05,N/A,0.05,N/A,N/A,0.01,0.05,-0.02,0.03,1,0.11,0.03,0.03,0.07,N/A,0.08,0.09,-0.00,0.04,-0.01,0.05,-0.01,N/A,0.04,0.04,0.23,0.04,0.04,0.05,0.01,0.16,N/A,0.00,-0.02,0.01,-0.01,0.02,0.42,0.03,0.10,0.79,0.01
0.15,N/A,0.33,N/A,N/A,0.57,0.10,0.19,0.20,0.11,1,0.03,0.21,0.20,N/A,0.44,0.04,0.01,0.10,0.25,0.09,0.18,N/A,0.24,0.30,0.10,0.23,0.14,0.24,0.20,0.62,N/A,0.10,0.04,0.17,0.26,0.23,0.18,0.27,0.11,0.14,0.21
0.02,N/A,0.09,N/A,N/A,0.10,0.02,0.02,0.05,0.03,0.03,1,0.08,0.05,N/A,0.04,0.02,0.01,0.04,0.12,-0.00,0.11,N/A,0.05,0.10,0.01,0.09,0.10,0.08,0.04,0.08,N/A,0.01,0.03,0.09,0.01,0.09,0.02,0.06,0.22,0.03,0.11
