1,0.08,0.15,0.03,-0.00,-0.00,0.21,0.01,0.03,0.13,0.12,0.04
0.08,1,0.05,0.01,0.01,0.09,0.10,0.08,0.11,0.08,0.15,0.04
0.15,0.05,1,0.02,0.18,0.11,0.48,0.10,0.13,0.39,0.06,0.06
0.03,0.01,0.02,1,0.07,0.00,-0.00,0.07,0.04,0.05,0.04,0.02
-0.00,0.01,0.18,0.07,1,0.06,0.16,0.03,0.03,0.16,0.18,0.05
-0.00,0.09,0.11,0.00,0.06,1,0.05,0.03,0.02,0.04,-0.00,0.12
0.21,0.10,0.48,-0.00,0.16,0.05,1,0.17,0.30,0.33,0.24,0.01
0.01,0.08,0.10,0.07,0.03,0.03,0.17,1,0.22,0.07,0.17,0.01
0.03,0.11,0.13,0.04,0.03,0.02,0.30,0.22,1,0.09,0.49,0.06
0.13,0.08,0.39,0.05,0.16,0.04,0.33,0.07,0.09,1,0.05,0.04
0.12,0.15,0.06,0.04,0.18,-0.00,0.24,0.17,0.49,0.05,1,0.05
0.04,0.04,0.06,0.02,0.05,0.12,0.01,0.01,0.06,0.04,0.05,1
