1,0.49,0.14,0.18,0.42,0.78,0.31,0.07,0.09,0.05,0.27,0.43,0.24,0.23
0.49,1,0.16,0.15,0.34,0.53,0.36,0.10,0.20,0.12,0.33,0.26,0.25,0.27
0.14,0.16,1,0.11,0.20,0.27,0.22,0.07,0.06,0.07,0.21,0.06,0.10,0.14
0.18,0.15,0.11,1,0.25,0.35,0.25,0.19,0.05,0.11,0.26,0.14,0.22,0.15
0.42,0.34,0.20,0.25,1,0.39,0.32,0.09,0.05,-0.01,0.17,0.20,0.13,0.13
0.78,0.53,0.27,0.35,0.39,1,0.46,0.15,0.15,0.18,0.58,0.41,0.30,0.42
0.31,0.36,0.22,0.25,0.32,0.46,1,0.13,0.11,0.03,0.29,0.20,0.13,0.13
0.07,0.10,0.07,0.19,0.09,0.15,0.13,1,0.12,0.14,0.10,0.05,0.03,0.01
0.09,0.20,0.06,0.05,0.05,0.15,0.11,0.12,1,0.05,0.12,0.18,-0.02,0.25
0.05,0.12,0.07,0.11,-0.01,0.18,0.03,0.14,0.05,1,0.13,-0.01,0.14,0.07
0.27,0.33,0.21,0.26,0.17,0.58,0.29,0.10,0.12,0.13,1,0.17,0.19,0.39
0.43,0.26,0.06,0.14,0.20,0.41,0.20,0.05,0.18,-0.01,0.17,1,0.24,0.25
0.24,0.25,0.10,0.22,0.13,0.30,0.13,0.03,-0.02,0.14,0.19,0.24,1,0.21
0.23,0.27,0.14,0.15,0.13,0.42,0.13,0.01,0.25,0.07,0.39,0.25,0.21,1
