1,0.14,0.13,0.13,0.01,0.08,0.05
0.14,1,0.27,0.70,0.50,0.10,0.12
0.13,0.27,1,0.18,0.11,0.01,0.02
0.13,0.70,0.18,1,0.37,0.08,0.04
0.01,0.50,0.11,0.37,1,0.03,0.04
0.08,0.10,0.01,0.08,0.03,1,0.08
0.05,0.12,0.02,0.04,0.04,0.08,1
