1,0.00,0.00,N/A,0.06,0.06,0.17,0.32,0.30,0.26,N/A,0.04,N/A,0.06,0.23,0.35,0.01,0.04,0.16,0.18,0.01,0.13,0.09,0.02,0.01,0.30,0.06,0.57,-0.04,N/A,0.05,0.31,0.05,0.28,0.33,-0.01,-0.05,0.30,0.16,0.04,0.22,N/A,N/A,N/A
0.00,1,0.00,N/A,-0.00,0.00,-0.00,0.03,0.03,-0.02,N/A,-0.01,N/A,0.01,0.00,0.01,0.07,0.01,-0.00,0.10,0.00,0.09,0.02,0.01,0.02,0.04,0.00,0.00,-0.02,N/A,0.01,0.04,-0.00,0.01,0.03,0.00,0.00,0.04,0.00,0.01,0.05,N/A,N/A,N/A
0.00,0.00,1,N/A,0.01,0.00,0.01,0.07,0.04,0.00,N/A,0.02,N/A,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.08,0.11,0.01,0.02,-0.00,0.07,-0.00,0.02,-0.03,N/A,-0.00,0.05,0.01,0.03,0.06,0.01,0.01,0.07,-0.00,-0.01,0.08,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,-0.00,0.01,N/A,1,0.13,0.16,0.27,0.16,-0.00,N/A,0.02,N/A,0.02,0.09,0.10,0.11,0.04,-0.00,0.14,0.03,0.12,0.09,0.00,0.10,0.29,-0.01,-0.01,0.07,N/A,0.01,0.23,-0.01,0.05,0.30,0.14,0.00,0.29,0.06,0.11,0.25,N/A,N/A,N/A
0.06,0.00,0.00,N/A,0.13,1,0.18,0.26,0.18,-0.01,N/A,0.08,N/A,0.03,0.12,0.19,0.12,0.02,0.08,0.22,0.00,0.17,0.14,-0.03,0.02,0.28,0.01,0.07,0.01,N/A,0.12,0.30,0.09,-0.00,0.30,0.04,-0.01,0.28,0.03,0.20,0.25,N/A,N/A,N/A
0.17,-0.00,0.01,N/A,0.16,0.18,1,0.32,0.30,0.15,N/A,0.12,N/A,0.06,0.09,0.26,0.13,0.04,0.10,0.19,0.05,0.27,0.17,0.06,0.03,0.35,-0.00,0.06,0.06,N/A,0.08,0.35,0.07,0.04,0.35,0.01,0.08,0.35,0.08,0.11,0.32,N/A,N/A,N/A
0.32,0.03,0.07,N/A,0.27,0.26,0.32,1,0.77,0.28,N/A,0.31,N/A,0.18,0.18,0.59,0.35,0.08,0.24,0.41,0.16,0.64,0.32,0.06,0.06,0.95,0.06,0.15,0.16,N/A,0.12,0.96,0.20,0.20,0.99,0.13,0.14,0.95,0.16,0.26,0.95,N/A,N/A,N/A
0.30,0.03,0.04,N/A,0.16,0.18,0.30,0.77,1,0.13,N/A,0.36,N/A,0.18,0.16,0.68,0.34,0.05,0.20,0.34,0.08,0.68,0.29,0.02,0.02,0.79,0.06,0.15,0.07,N/A,0.11,0.84,0.27,0.14,0.78,0.05,0.19,0.79,0.14,0.25,0.82,N/A,N/A,N/A
0.26,-0.02,0.00,N/A,-0.00,-0.01,0.15,0.28,0.13,1,N/A,0.03,N/A,0.05,0.04,0.13,0.06,0.12,0.11,0.14,0.10,0.12,0.06,0.02,0.03,0.26,0.01,0.13,-0.10,N/A,0.02,0.23,-0.05,0.15,0.30,0.05,0.06,0.26,0.06,-0.00,0.23,N/A,N/A,N/A
