1,0.09,0.28,0.36,0.12,0.14,0.25,0.20,0.13,0.06,0.10,0.15,0.14,0.31,0.08,0.06,N/A,0.39
0.09,1,0.13,0.32,0.14,0.02,0.14,0.21,0.05,0.16,0.01,0.21,0.09,0.29,0.18,0.04,N/A,0.29
0.28,0.13,1,0.43,0.18,0.16,0.11,0.34,0.18,0.24,0.01,0.14,0.21,0.39,0.14,0.09,N/A,0.33
0.36,0.32,0.43,1,0.30,0.16,0.21,0.48,0.24,0.20,0.07,0.18,0.30,0.61,0.20,0.07,N/A,0.60
0.12,0.14,0.18,0.30,1,0.03,0.16,0.36,0.13,0.12,0.02,0.07,0.25,0.30,0.16,0.05,N/A,0.28
0.14,0.02,0.16,0.16,0.03,1,0.00,0.15,0.07,0.01,-0.00,0.04,0.02,0.17,0.05,-0.01,N/A,0.17
0.25,0.14,0.11,0.21,0.16,0.00,1,0.10,0.10,0.05,0.01,0.13,0.14,0.29,0.05,0.02,N/A,0.34
0.20,0.21,0.34,0.48,0.36,0.15,0.10,1,0.18,0.21,0.02,0.11,0.28,0.47,0.21,0.08,N/A,0.37
0.13,0.05,0.18,0.24,0.13,0.07,0.10,0.18,1,0.05,-0.00,0.02,0.19,0.40,0.06,0.05,N/A,0.24
0.06,0.16,0.24,0.20,0.12,0.01,0.05,0.21,0.05,1,-0.00,0.26,0.17,0.20,0.04,0.05,N/A,0.17
0.10,0.01,0.01,0.07,0.02,-0.00,0.01,0.02,-0.00,-0.00,1,0.00,0.02,0.08,0.02,-0.00,N/A,0.11
0.15,0.21,0.14,0.18,0.07,0.04,0.13,0.11,0.02,0.26,0.00,1,0.00,0.16,0.11,0.09,N/A,0.19
0.14,0.09,0.21,0.30,0.25,0.02,0.14,0.28,0.19,0.17,0.02,0.00,1,0.24,0.12,0.02,N/A,0.24
0.31,0.29,0.39,0.61,0.30,0.17,0.29,0.47,0.40,0.20,0.08,0.16,0.24,1,0.22,0.20,N/A,0.60
0.08,0.18,0.14,0.20,0.16,0.05,0.05,0.21,0.06,0.04,0.02,0.11,0.12,0.22,1,0.03,N/A,0.28
0.06,0.04,0.09,0.07,0.05,-0.01,0.02,0.08,0.05,0.05,-0.00,0.09,0.02,0.20,0.03,1,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.39,0.29,0.33,0.60,0.28,0.17,0.34,0.37,0.24,0.17,0.11,0.19,0.24,0.60,0.28,0.09,N/A,1
