1,0.01,0.08,0.17,0.16,0.03,0.06,0.03,0.12,0.31,0.02,-0.01,0.08,0.13,0.18,-0.02,0.07,0.13,0.11,0.04,0.22,0.01,0.24,0.11,-0.02,0.05
0.01,1,0.10,0.06,-0.02,0.18,0.29,0.15,0.27,0.20,0.15,0.00,0.17,0.24,0.18,0.03,0.21,0.11,0.14,0.09,0.10,0.04,0.12,0.03,-0.01,0.04
0.08,0.10,1,0.13,0.05,0.04,0.28,0.07,0.23,0.18,0.13,0.00,0.06,0.27,0.09,0.09,0.25,0.13,0.21,0.07,0.31,-0.05,0.23,0.11,0.01,0.13
0.17,0.06,0.13,1,0.04,-0.04,0.07,0.05,0.22,0.20,0.13,0.00,0.11,0.09,0.12,0.05,0.14,0.05,0.09,0.10,0.05,-0.08,0.13,0.20,0.04,0.08
0.16,-0.02,0.05,0.04,1,0.27,0.19,0.05,0.24,0.16,0.15,0.01,0.07,0.24,0.17,0.20,0.08,0.05,0.03,0.06,0.09,-0.00,0.18,0.05,0.07,0.09
0.03,0.18,0.04,-0.04,0.27,1,0.24,-0.04,0.25,0.18,0.04,-0.03,0.25,0.20,0.27,0.13,0.08,0.05,0.05,0.03,0.00,-0.00,0.25,-0.00,0.08,0.08
0.06,0.29,0.28,0.07,0.19,0.24,1,-0.01,0.57,0.33,0.25,0.03,0.21,0.35,0.29,0.18,0.32,0.23,0.27,0.21,0.30,0.04,0.38,0.12,0.05,0.27
0.03,0.15,0.07,0.05,0.05,-0.04,-0.01,1,0.12,0.04,0.11,-0.01,0.01,0.06,0.05,0.02,0.08,0.06,0.05,0.13,0.06,0.02,0.04,0.01,-0.01,0.04
0.12,0.27,0.23,0.22,0.24,0.25,0.57,0.12,1,0.30,0.35,0.07,0.24,0.34,0.37,0.22,0.27,0.37,0.31,0.24,0.22,0.06,0.56,0.23,0.14,0.41
0.31,0.20,0.18,0.20,0.16,0.18,0.33,0.04,0.30,1,0.13,-0.02,0.27,0.18,0.23,0.07,0.17,0.18,0.10,0.08,0.40,0.08,0.22,0.10,0.08,0.16
0.02,0.15,0.13,0.13,0.15,0.04,0.25,0.11,0.35,0.13,1,0.04,0.11,0.13,0.24,0.25,0.16,0.17,0.23,0.04,0.26,0.09,0.22,0.12,0.16,0.25
-0.01,0.00,0.00,0.00,0.01,-0.03,0.03,-0.01,0.07,-0.02,0.04,1,-0.01,0.16,-0.01,0.01,0.07,-0.01,0.16,0.03,0.05,0.05,0.11,0.00,-0.02,0.16
0.08,0.17,0.06,0.11,0.07,0.25,0.21,0.01,0.24,0.27,0.11,-0.01,1,0.15,0.42,0.12,0.04,0.43,0.16,0.03,0.21,0.04,0.14,0.11,0.02,0.08
0.13,0.24,0.27,0.09,0.24,0.20,0.35,0.06,0.34,0.18,0.13,0.16,0.15,1,0.24,0.16,0.19,0.16,0.13,0.15,0.16,-0.02,0.35,0.07,0.02,0.14
0.18,0.18,0.09,0.12,0.17,0.27,0.29,0.05,0.37,0.23,0.24,-0.01,0.42,0.24,1,0.22,0.10,0.36,0.22,0.06,0.24,0.05,0.26,0.20,0.10,0.14
-0.02,0.03,0.09,0.05,0.20,0.13,0.18,0.02,0.22,0.07,0.25,0.01,0.12,0.16,0.22,1,0.11,0.20,0.20,0.01,0.12,0.03,0.16,0.11,-0.02,0.15
0.07,0.21,0.25,0.14,0.08,0.08,0.32,0.08,0.27,0.17,0.16,0.07,0.04,0.19,0.10,0.11,1,0.09,0.11,0.18,0.25,-0.00,0.16,0.07,-0.01,0.13
0.13,0.11,0.13,0.05,0.05,0.05,0.23,0.06,0.37,0.18,0.17,-0.01,0.43,0.16,0.36,0.20,0.09,1,0.34,0.11,0.25,0.01,0.18,0.06,0.12,0.17
0.11,0.14,0.21,0.09,0.03,0.05,0.27,0.05,0.31,0.10,0.23,0.16,0.16,0.13,0.22,0.20,0.11,0.34,1,0.04,0.19,0.01,0.23,0.12,0.08,0.20
0.04,0.09,0.07,0.10,0.06,0.03,0.21,0.13,0.24,0.08,0.04,0.03,0.03,0.15,0.06,0.01,0.18,0.11,0.04,1,0.05,-0.01,0.18,0.03,0.04,0.18
0.22,0.10,0.31,0.05,0.09,0.00,0.30,0.06,0.22,0.40,0.26,0.05,0.21,0.16,0.24,0.12,0.25,0.25,0.19,0.05,1,0.10,0.17,0.03,0.01,0.13
0.01,0.04,-0.05,-0.08,-0.00,-0.00,0.04,0.02,0.06,0.08,0.09,0.05,0.04,-0.02,0.05,0.03,-0.00,0.01,0.01,-0.01,0.10,1,0.03,-0.04,-0.02,0.03
0.24,0.12,0.23,0.13,0.18,0.25,0.38,0.04,0.56,0.22,0.22,0.11,0.14,0.35,0.26,0.16,0.16,0.18,0.23,0.18,0.17,0.03,1,0.09,0.07,0.37
0.11,0.03,0.11,0.20,0.05,-0.00,0.12,0.01,0.23,0.10,0.12,0.00,0.11,0.07,0.20,0.11,0.07,0.06,0.12,0.03,0.03,-0.04,0.09,1,0.05,0.09
-0.02,-0.01,0.01,0.04,0.07,0.08,0.05,-0.01,0.14,0.08,0.16,-0.02,0.02,0.02,0.10,-0.02,-0.01,0.12,0.08,0.04,0.01,-0.02,0.07,0.05,1,0.21
0.05,0.04,0.13,0.08,0.09,0.08,0.27,0.04,0.41,0.16,0.25,0.16,0.08,0.14,0.14,0.15,0.13,0.17,0.20,0.18,0.13,0.03,0.37,0.09,0.21,1
