1,0.32,0.23,0.06,0.52,0.32,0.33,0.07,0.22,0.12,0.14,0.10,0.43,0.13,0.18,0.39,0.01
0.32,1,0.63,0.25,0.48,0.58,0.35,0.05,0.31,0.36,0.27,0.17,0.57,0.64,0.32,0.47,0.20
0.23,0.63,1,0.35,0.50,0.71,0.36,0.03,0.21,0.16,0.36,0.18,0.50,0.34,0.30,0.38,0.10
0.06,0.25,0.35,1,0.22,0.27,0.23,0.00,0.07,0.07,0.16,0.50,0.19,0.11,0.15,0.13,0.04
0.52,0.48,0.50,0.22,1,0.51,0.29,0.09,0.25,0.17,0.39,0.20,0.40,0.24,0.34,0.34,0.13
0.32,0.58,0.71,0.27,0.51,1,0.33,0.04,0.52,0.21,0.46,0.13,0.49,0.34,0.49,0.42,0.15
0.33,0.35,0.36,0.23,0.29,0.33,1,0.04,0.26,0.27,0.17,0.15,0.41,0.27,0.11,0.33,-0.02
0.07,0.05,0.03,0.00,0.09,0.04,0.04,1,0.06,0.13,0.06,0.01,0.19,0.15,0.07,0.10,0.01
0.22,0.31,0.21,0.07,0.25,0.52,0.26,0.06,1,0.38,0.41,0.04,0.30,0.31,0.40,0.30,0.15
0.12,0.36,0.16,0.07,0.17,0.21,0.27,0.13,0.38,1,0.20,0.01,0.32,0.53,0.13,0.31,0.09
0.14,0.27,0.36,0.16,0.39,0.46,0.17,0.06,0.41,0.20,1,0.14,0.29,0.16,0.49,0.26,0.13
0.10,0.17,0.18,0.50,0.20,0.13,0.15,0.01,0.04,0.01,0.14,1,0.11,0.03,0.07,0.06,0.00
0.43,0.57,0.50,0.19,0.40,0.49,0.41,0.19,0.30,0.32,0.29,0.11,1,0.37,0.33,0.84,0.04
0.13,0.64,0.34,0.11,0.24,0.34,0.27,0.15,0.31,0.53,0.16,0.03,0.37,1,0.20,0.32,0.12
0.18,0.32,0.30,0.15,0.34,0.49,0.11,0.07,0.40,0.13,0.49,0.07,0.33,0.20,1,0.34,0.13
0.39,0.47,0.38,0.13,0.34,0.42,0.33,0.10,0.30,0.31,0.26,0.06,0.84,0.32,0.34,1,0.02
0.01,0.20,0.10,0.04,0.13,0.15,-0.02,0.01,0.15,0.09,0.13,0.00,0.04,0.12,0.13,0.02,1
