1,0.28,0.10,0.11,0.09,0.64,0.47,0.40,0.18,0.01,0.22,0.26,0.40,0.50,0.40,0.26,0.04,0.22,0.36,0.35,0.18,0.05,0.05,0.31,0.01,0.10,0.11
0.28,1,0.02,0.11,0.06,0.15,0.16,0.23,0.17,0.15,0.18,0.15,0.17,0.27,0.22,0.22,0.09,0.07,0.18,0.20,0.04,0.03,0.01,0.16,0.01,0.11,0.13
0.10,0.02,1,-0.01,0.31,0.07,0.06,0.06,0.12,0.01,0.10,0.02,0.23,0.20,0.19,0.03,0.13,0.06,0.10,0.06,-0.01,0.05,0.03,0.16,0.03,0.12,0.09
0.11,0.11,-0.01,1,0.14,0.05,0.10,0.18,0.13,0.00,0.23,0.17,0.16,0.21,0.22,0.37,0.04,0.20,0.09,0.12,0.04,0.04,-0.02,0.25,0.09,0.16,0.20
0.09,0.06,0.31,0.14,1,0.03,0.12,0.24,0.10,0.03,0.27,0.13,0.23,0.28,0.27,0.11,0.17,0.12,0.06,0.22,0.16,0.15,0.01,0.23,0.05,0.15,0.23
0.64,0.15,0.07,0.05,0.03,1,0.32,0.23,0.15,-0.01,0.11,0.04,0.31,0.35,0.26,0.13,0.04,0.14,0.53,0.12,0.10,0.03,0.06,0.21,0.00,0.03,0.06
0.47,0.16,0.06,0.10,0.12,0.32,1,0.34,0.13,-0.00,0.17,0.14,0.39,0.47,0.34,0.17,0.04,0.20,0.31,0.16,0.33,0.16,0.09,0.29,0.07,0.03,0.12
0.40,0.23,0.06,0.18,0.24,0.23,0.34,1,0.42,0.07,0.51,0.46,0.47,0.56,0.64,0.47,0.21,0.43,0.17,0.49,0.37,0.15,0.03,0.53,0.13,0.32,0.38
0.18,0.17,0.12,0.13,0.10,0.15,0.13,0.42,1,0.08,0.34,0.15,0.22,0.27,0.37,0.25,0.18,0.21,0.08,0.24,0.20,0.02,-0.00,0.32,0.02,0.25,0.37
0.01,0.15,0.01,0.00,0.03,-0.01,-0.00,0.07,0.08,1,0.01,0.13,0.06,0.09,0.11,0.16,0.01,0.10,0.00,0.01,0.01,0.03,-0.00,0.16,0.00,0.00,0.02
0.22,0.18,0.10,0.23,0.27,0.11,0.17,0.51,0.34,0.01,1,0.29,0.32,0.36,0.43,0.29,0.26,0.26,0.11,0.31,0.20,0.17,0.00,0.40,0.08,0.25,0.50
0.26,0.15,0.02,0.17,0.13,0.04,0.14,0.46,0.15,0.13,0.29,1,0.15,0.26,0.23,0.37,0.09,0.27,0.00,0.56,0.11,0.10,-0.01,0.23,0.01,0.30,0.19
0.40,0.17,0.23,0.16,0.23,0.31,0.39,0.47,0.22,0.06,0.32,0.15,1,0.80,0.74,0.27,0.17,0.27,0.26,0.21,0.26,0.28,0.09,0.72,0.23,0.11,0.25
0.50,0.27,0.20,0.21,0.28,0.35,0.47,0.56,0.27,0.09,0.36,0.26,0.80,1,0.73,0.35,0.17,0.36,0.27,0.27,0.28,0.30,0.11,0.71,0.12,0.19,0.34
0.40,0.22,0.19,0.22,0.27,0.26,0.34,0.64,0.37,0.11,0.43,0.23,0.74,0.73,1,0.38,0.24,0.39,0.23,0.31,0.38,0.24,0.08,0.77,0.24,0.21,0.39
0.26,0.22,0.03,0.37,0.11,0.13,0.17,0.47,0.25,0.16,0.29,0.37,0.27,0.35,0.38,1,0.09,0.34,0.12,0.26,0.07,0.03,-0.02,0.38,0.04,0.24,0.20
0.04,0.09,0.13,0.04,0.17,0.04,0.04,0.21,0.18,0.01,0.26,0.09,0.17,0.17,0.24,0.09,1,0.14,0.03,0.13,0.08,0.04,-0.02,0.27,0.02,0.26,0.32
0.22,0.07,0.06,0.20,0.12,0.14,0.20,0.43,0.21,0.10,0.26,0.27,0.27,0.36,0.39,0.34,0.14,1,0.10,0.22,0.28,0.14,0.07,0.34,0.14,0.21,0.20
0.36,0.18,0.10,0.09,0.06,0.53,0.31,0.17,0.08,0.00,0.11,0.00,0.26,0.27,0.23,0.12,0.03,0.10,1,0.03,0.08,-0.01,0.10,0.20,0.04,0.03,0.05
0.35,0.20,0.06,0.12,0.22,0.12,0.16,0.49,0.24,0.01,0.31,0.56,0.21,0.27,0.31,0.26,0.13,0.22,0.03,1,0.21,0.07,0.00,0.23,0.01,0.26,0.09
0.18,0.04,-0.01,0.04,0.16,0.10,0.33,0.37,0.20,0.01,0.20,0.11,0.26,0.28,0.38,0.07,0.08,0.28,0.08,0.21,1,0.14,-0.01,0.32,0.08,0.08,0.10
0.05,0.03,0.05,0.04,0.15,0.03,0.16,0.15,0.02,0.03,0.17,0.10,0.28,0.30,0.24,0.03,0.04,0.14,-0.01,0.07,0.14,1,-0.02,0.21,0.01,-0.01,0.08
0.05,0.01,0.03,-0.02,0.01,0.06,0.09,0.03,-0.00,-0.00,0.00,-0.01,0.09,0.11,0.08,-0.02,-0.02,0.07,0.10,0.00,-0.01,-0.02,1,0.04,-0.00,-0.03,0.05
0.31,0.16,0.16,0.25,0.23,0.21,0.29,0.53,0.32,0.16,0.40,0.23,0.72,0.71,0.77,0.38,0.27,0.34,0.20,0.23,0.32,0.21,0.04,1,0.18,0.25,0.43
0.01,0.01,0.03,0.09,0.05,0.00,0.07,0.13,0.02,0.00,0.08,0.01,0.23,0.12,0.24,0.04,0.02,0.14,0.04,0.01,0.08,0.01,-0.00,0.18,1,0.00,0.18
0.10,0.11,0.12,0.16,0.15,0.03,0.03,0.32,0.25,0.00,0.25,0.30,0.11,0.19,0.21,0.24,0.26,0.21,0.03,0.26,0.08,-0.01,-0.03,0.25,0.00,1,0.32
0.11,0.13,0.09,0.20,0.23,0.06,0.12,0.38,0.37,0.02,0.50,0.19,0.25,0.34,0.39,0.20,0.32,0.20,0.05,0.09,0.10,0.08,0.05,0.43,0.18,0.32,1
