N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.04,0.07,0.21,-0.02,0.15,0.11,N/A,0.13,0.12,0.12,0.21,0.20,0.02,0.07
N/A,0.04,1,0.02,0.14,-0.00,0.11,0.08,N/A,0.14,0.05,0.09,0.30,0.11,0.04,0.01
N/A,0.07,0.02,1,0.08,0.00,0.36,0.09,N/A,0.37,0.19,0.37,0.28,0.17,0.27,0.37
N/A,0.21,0.14,0.08,1,-0.04,0.19,0.28,N/A,0.15,0.16,0.06,0.28,0.24,0.11,0.17
N/A,-0.02,-0.00,0.00,-0.04,1,0.03,0.03,N/A,0.02,-0.01,-0.00,0.02,-0.01,0.01,0.00
N/A,0.15,0.11,0.36,0.19,0.03,1,0.19,N/A,0.40,0.12,0.20,0.21,0.20,0.06,0.46
N/A,0.11,0.08,0.09,0.28,0.03,0.19,1,N/A,0.19,0.16,0.09,0.19,0.10,0.13,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.13,0.14,0.37,0.15,0.02,0.40,0.19,N/A,1,0.14,0.45,0.29,0.18,0.07,0.13
N/A,0.12,0.05,0.19,0.16,-0.01,0.12,0.16,N/A,0.14,1,0.16,0.20,0.23,0.15,0.10
N/A,0.12,0.09,0.37,0.06,-0.00,0.20,0.09,N/A,0.45,0.16,1,0.23,0.19,0.05,0.03
N/A,0.21,0.30,0.28,0.28,0.02,0.21,0.19,N/A,0.29,0.20,0.23,1,0.30,0.07,0.17
N/A,0.20,0.11,0.17,0.24,-0.01,0.20,0.10,N/A,0.18,0.23,0.19,0.30,1,0.06,0.29
N/A,0.02,0.04,0.27,0.11,0.01,0.06,0.13,N/A,0.07,0.15,0.05,0.07,0.06,1,0.08
N/A,0.07,0.01,0.37,0.17,0.00,0.46,0.10,N/A,0.13,0.10,0.03,0.17,0.29,0.08,1
