1,0.31,0.28,0.19,N/A,0.30,0.06,N/A,N/A,0.11,0.14,-0.01,0.31,0.24,0.07,0.38,0.28,0.30,0.16,0.05,N/A,N/A,0.23,0.17,0.27,0.31,0.24,0.13,0.00,N/A,0.39,0.07,0.27,N/A,0.23,0.20,0.22,0.15
0.31,1,0.50,0.40,N/A,0.52,0.12,N/A,N/A,0.12,0.17,0.07,0.42,0.26,0.15,0.51,0.40,0.25,0.20,0.34,N/A,N/A,0.22,0.07,0.39,0.44,0.29,0.06,0.04,N/A,0.52,0.10,0.43,N/A,0.30,0.18,0.36,0.37
0.28,0.50,1,0.39,N/A,0.44,0.09,N/A,N/A,0.17,0.16,0.14,0.38,0.26,0.11,0.51,0.30,0.29,0.18,0.35,N/A,N/A,0.37,0.25,0.46,0.39,0.31,0.05,0.07,N/A,0.54,0.19,0.33,N/A,0.37,0.16,0.40,0.38
0.19,0.40,0.39,1,N/A,0.37,0.09,N/A,N/A,0.13,0.14,0.01,0.44,0.26,0.15,0.43,0.22,0.29,0.52,0.20,N/A,N/A,0.22,0.16,0.38,0.38,0.27,0.02,0.03,N/A,0.41,0.09,0.35,N/A,0.26,0.22,0.32,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.30,0.52,0.44,0.37,N/A,1,0.10,N/A,N/A,0.14,0.15,0.06,0.47,0.29,0.12,0.59,0.35,0.20,0.33,0.34,N/A,N/A,0.35,0.14,0.38,0.36,0.27,0.09,0.08,N/A,0.49,0.20,0.35,N/A,0.29,0.21,0.28,0.33
0.06,0.12,0.09,0.09,N/A,0.10,1,N/A,N/A,0.05,0.13,0.02,0.07,0.06,0.01,0.10,0.06,0.01,0.08,0.02,N/A,N/A,-0.01,-0.02,0.09,0.17,0.07,0.01,0.02,N/A,0.11,0.00,0.22,N/A,0.13,0.05,0.01,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.12,0.17,0.13,N/A,0.14,0.05,N/A,N/A,1,0.05,0.07,0.21,0.09,0.01,0.15,0.06,0.20,0.16,0.05,N/A,N/A,0.07,0.03,0.06,0.12,0.13,0.03,-0.01,N/A,0.22,0.04,0.10,N/A,0.19,-0.00,0.07,0.13
0.14,0.17,0.16,0.14,N/A,0.15,0.13,N/A,N/A,0.05,1,0.06,0.18,0.19,0.05,0.22,0.11,0.07,0.17,0.08,N/A,N/A,0.13,0.16,0.17,0.26,0.07,0.07,0.02,N/A,0.26,0.06,0.18,N/A,0.15,0.17,0.10,0.18
-0.01,0.07,0.14,0.01,N/A,0.06,0.02,N/A,N/A,0.07,0.06,1,0.06,0.04,-0.01,0.07,0.08,0.02,0.03,0.10,N/A,N/A,0.05,0.04,0.08,0.04,0.07,-0.03,0.08,N/A,0.11,0.02,0.02,N/A,0.07,-0.00,0.21,0.12
0.31,0.42,0.38,0.44,N/A,0.47,0.07,N/A,N/A,0.21,0.18,0.06,1,0.39,0.22,0.54,0.33,0.28,0.35,0.26,N/A,N/A,0.32,0.18,0.47,0.50,0.38,0.12,0.02,N/A,0.57,0.18,0.32,N/A,0.27,0.18,0.35,0.32
0.24,0.26,0.26,0.26,N/A,0.29,0.06,N/A,N/A,0.09,0.19,0.04,0.39,1,0.17,0.30,0.20,0.15,0.17,0.14,N/A,N/A,0.25,0.21,0.24,0.24,0.24,0.17,0.07,N/A,0.40,0.04,0.25,N/A,0.22,0.17,0.23,0.26
0.07,0.15,0.11,0.15,N/A,0.12,0.01,N/A,N/A,0.01,0.05,-0.01,0.22,0.17,1,0.22,0.13,0.14,0.13,0.07,N/A,N/A,0.07,0.06,0.14,0.25,0.29,-0.01,-0.10,N/A,0.22,0.07,0.10,N/A,0.11,0.12,0.13,0.12
0.38,0.51,0.51,0.43,N/A,0.59,0.10,N/A,N/A,0.15,0.22,0.07,0.54,0.30,0.22,1,0.32,0.29,0.34,0.47,N/A,N/A,0.36,0.16,0.48,0.48,0.32,0.11,0.09,N/A,0.61,0.22,0.43,N/A,0.30,0.23,0.38,0.49
0.28,0.40,0.30,0.22,N/A,0.35,0.06,N/A,N/A,0.06,0.11,0.08,0.33,0.20,0.13,0.32,1,0.09,0.21,0.07,N/A,N/A,0.12,0.05,0.18,0.45,0.15,0.12,0.04,N/A,0.43,0.13,0.33,N/A,0.20,0.04,0.23,0.17
0.30,0.25,0.29,0.29,N/A,0.20,0.01,N/A,N/A,0.20,0.07,0.02,0.28,0.15,0.14,0.29,0.09,1,0.38,0.08,N/A,N/A,0.23,0.26,0.34,0.18,0.39,0.05,0.01,N/A,0.31,0.07,0.18,N/A,0.14,0.23,0.22,0.15
0.16,0.20,0.18,0.52,N/A,0.33,0.08,N/A,N/A,0.16,0.17,0.03,0.35,0.17,0.13,0.34,0.21,0.38,1,0.13,N/A,N/A,0.19,0.14,0.23,0.33,0.21,0.03,-0.06,N/A,0.31,0.05,0.24,N/A,0.11,0.05,0.15,0.13
0.05,0.34,0.35,0.20,N/A,0.34,0.02,N/A,N/A,0.05,0.08,0.10,0.26,0.14,0.07,0.47,0.07,0.08,0.13,1,N/A,N/A,0.16,-0.02,0.27,0.15,0.09,0.02,0.15,N/A,0.31,0.06,0.14,N/A,0.17,0.05,0.20,0.50
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.22,0.37,0.22,N/A,0.35,-0.01,N/A,N/A,0.07,0.13,0.05,0.32,0.25,0.07,0.36,0.12,0.23,0.19,0.16,N/A,N/A,1,0.43,0.34,0.18,0.14,0.04,-0.01,N/A,0.32,0.10,0.13,N/A,0.24,0.10,0.26,0.17
0.17,0.07,0.25,0.16,N/A,0.14,-0.02,N/A,N/A,0.03,0.16,0.04,0.18,0.21,0.06,0.16,0.05,0.26,0.14,-0.02,N/A,N/A,0.43,1,0.26,0.11,0.16,-0.00,-0.05,N/A,0.20,0.06,0.12,N/A,0.27,0.09,0.25,0.09
0.27,0.39,0.46,0.38,N/A,0.38,0.09,N/A,N/A,0.06,0.17,0.08,0.47,0.24,0.14,0.48,0.18,0.34,0.23,0.27,N/A,N/A,0.34,0.26,1,0.34,0.21,0.05,-0.03,N/A,0.43,0.12,0.20,N/A,0.25,0.28,0.40,0.31
0.31,0.44,0.39,0.38,N/A,0.36,0.17,N/A,N/A,0.12,0.26,0.04,0.50,0.24,0.25,0.48,0.45,0.18,0.33,0.15,N/A,N/A,0.18,0.11,0.34,1,0.27,0.18,0.09,N/A,0.56,0.34,0.43,N/A,0.27,0.18,0.38,0.35
0.24,0.29,0.31,0.27,N/A,0.27,0.07,N/A,N/A,0.13,0.07,0.07,0.38,0.24,0.29,0.32,0.15,0.39,0.21,0.09,N/A,N/A,0.14,0.16,0.21,0.27,1,0.02,-0.06,N/A,0.35,0.14,0.16,N/A,0.20,0.13,0.36,0.20
0.13,0.06,0.05,0.02,N/A,0.09,0.01,N/A,N/A,0.03,0.07,-0.03,0.12,0.17,-0.01,0.11,0.12,0.05,0.03,0.02,N/A,N/A,0.04,-0.00,0.05,0.18,0.02,1,0.03,N/A,0.22,0.03,0.19,N/A,0.06,-0.00,0.08,0.13
0.00,0.04,0.07,0.03,N/A,0.08,0.02,N/A,N/A,-0.01,0.02,0.08,0.02,0.07,-0.10,0.09,0.04,0.01,-0.06,0.15,N/A,N/A,-0.01,-0.05,-0.03,0.09,-0.06,0.03,1,N/A,0.04,0.05,0.08,N/A,0.02,-0.02,0.04,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.39,0.52,0.54,0.41,N/A,0.49,0.11,N/A,N/A,0.22,0.26,0.11,0.57,0.40,0.22,0.61,0.43,0.31,0.31,0.31,N/A,N/A,0.32,0.20,0.43,0.56,0.35,0.22,0.04,N/A,1,0.23,0.48,N/A,0.44,0.15,0.40,0.42
0.07,0.10,0.19,0.09,N/A,0.20,0.00,N/A,N/A,0.04,0.06,0.02,0.18,0.04,0.07,0.22,0.13,0.07,0.05,0.06,N/A,N/A,0.10,0.06,0.12,0.34,0.14,0.03,0.05,N/A,0.23,1,0.14,N/A,0.07,0.06,0.20,0.14
0.27,0.43,0.33,0.35,N/A,0.35,0.22,N/A,N/A,0.10,0.18,0.02,0.32,0.25,0.10,0.43,0.33,0.18,0.24,0.14,N/A,N/A,0.13,0.12,0.20,0.43,0.16,0.19,0.08,N/A,0.48,0.14,1,N/A,0.34,0.12,0.31,0.27
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.30,0.37,0.26,N/A,0.29,0.13,N/A,N/A,0.19,0.15,0.07,0.27,0.22,0.11,0.30,0.20,0.14,0.11,0.17,N/A,N/A,0.24,0.27,0.25,0.27,0.20,0.06,0.02,N/A,0.44,0.07,0.34,N/A,1,0.14,0.29,0.23
0.20,0.18,0.16,0.22,N/A,0.21,0.05,N/A,N/A,-0.00,0.17,-0.00,0.18,0.17,0.12,0.23,0.04,0.23,0.05,0.05,N/A,N/A,0.10,0.09,0.28,0.18,0.13,-0.00,-0.02,N/A,0.15,0.06,0.12,N/A,0.14,1,0.23,0.14
0.22,0.36,0.40,0.32,N/A,0.28,0.01,N/A,N/A,0.07,0.10,0.21,0.35,0.23,0.13,0.38,0.23,0.22,0.15,0.20,N/A,N/A,0.26,0.25,0.40,0.38,0.36,0.08,0.04,N/A,0.40,0.20,0.31,N/A,0.29,0.23,1,0.28
0.15,0.37,0.38,0.29,N/A,0.33,0.15,N/A,N/A,0.13,0.18,0.12,0.32,0.26,0.12,0.49,0.17,0.15,0.13,0.50,N/A,N/A,0.17,0.09,0.31,0.35,0.20,0.13,0.16,N/A,0.42,0.14,0.27,N/A,0.23,0.14,0.28,1
