1,0.11,0.18,0.27,0.08,0.03,0.11,-0.01,0.19,0.51,0.03,0.37,0.09,0.08,0.08
0.11,1,0.05,0.18,0.10,0.00,0.05,0.00,0.14,0.08,0.04,-0.01,0.13,0.06,-0.01
0.18,0.05,1,0.24,0.09,-0.02,0.02,-0.00,0.08,0.16,0.08,0.32,0.10,0.02,-0.04
0.27,0.18,0.24,1,0.55,0.04,0.30,0.11,0.59,0.19,0.13,0.19,0.27,0.15,0.07
0.08,0.10,0.09,0.55,1,-0.00,0.21,0.11,0.32,0.03,0.19,0.05,0.12,0.10,0.02
0.03,0.00,-0.02,0.04,-0.00,1,0.00,0.00,0.08,-0.05,-0.01,0.02,0.03,-0.02,0.00
0.11,0.05,0.02,0.30,0.21,0.00,1,0.00,0.34,0.08,0.01,0.07,0.14,0.22,-0.01
-0.01,0.00,-0.00,0.11,0.11,0.00,0.00,1,0.07,0.03,0.00,-0.02,0.02,0.02,0.03
0.19,0.14,0.08,0.59,0.32,0.08,0.34,0.07,1,0.14,0.07,0.18,0.33,0.04,0.02
0.51,0.08,0.16,0.19,0.03,-0.05,0.08,0.03,0.14,1,0.10,0.21,0.09,0.04,0.05
0.03,0.04,0.08,0.13,0.19,-0.01,0.01,0.00,0.07,0.10,1,0.01,0.03,-0.00,0.02
0.37,-0.01,0.32,0.19,0.05,0.02,0.07,-0.02,0.18,0.21,0.01,1,0.16,0.04,0.01
0.09,0.13,0.10,0.27,0.12,0.03,0.14,0.02,0.33,0.09,0.03,0.16,1,0.13,-0.02
0.08,0.06,0.02,0.15,0.10,-0.02,0.22,0.02,0.04,0.04,-0.00,0.04,0.13,1,0.06
0.08,-0.01,-0.04,0.07,0.02,0.00,-0.01,0.03,0.02,0.05,0.02,0.01,-0.02,0.06,1
