1,0.39,-0.01,0.10,0.15,0.01
0.39,1,0.04,0.21,0.22,0.00
-0.01,0.04,1,0.00,0.03,-0.00
0.10,0.21,0.00,1,0.09,-0.01
0.15,0.22,0.03,0.09,1,0.01
0.01,0.00,-0.00,-0.01,0.01,1
