1,0.03,0.14,0.13,0.05,0.25,0.08,-0.00,0.10,0.04,0.02,0.03,0.11,0.24,0.05,0.40,N/A,0.10,N/A,0.16
0.03,1,0.03,0.22,0.09,0.06,0.04,0.02,0.03,0.18,0.03,-0.01,0.09,0.26,0.32,-0.00,N/A,0.04,N/A,0.09
0.14,0.03,1,0.16,0.11,0.07,0.26,0.08,0.01,0.28,0.10,0.04,0.04,0.42,0.16,0.14,N/A,0.18,N/A,0.10
0.13,0.22,0.16,1,0.16,0.10,0.08,0.14,0.03,0.26,0.17,0.07,0.14,0.50,0.33,0.10,N/A,0.18,N/A,0.11
0.05,0.09,0.11,0.16,1,-0.03,0.03,-0.02,0.01,0.18,0.22,0.00,0.12,0.25,0.09,0.11,N/A,0.01,N/A,-0.02
0.25,0.06,0.07,0.10,-0.03,1,0.15,0.03,0.12,0.04,-0.03,-0.01,-0.00,0.25,0.16,0.17,N/A,0.02,N/A,0.07
0.08,0.04,0.26,0.08,0.03,0.15,1,0.09,0.04,0.40,0.00,0.05,0.11,0.28,0.17,0.13,N/A,0.09,N/A,0.10
-0.00,0.02,0.08,0.14,-0.02,0.03,0.09,1,0.33,0.19,-0.02,0.03,0.03,0.05,0.04,0.04,N/A,0.10,N/A,-0.07
0.10,0.03,0.01,0.03,0.01,0.12,0.04,0.33,1,-0.02,0.03,0.01,0.03,-0.01,-0.07,-0.03,N/A,0.08,N/A,0.01
0.04,0.18,0.28,0.26,0.18,0.04,0.40,0.19,-0.02,1,0.04,0.07,0.26,0.48,0.28,0.11,N/A,0.14,N/A,0.16
0.02,0.03,0.10,0.17,0.22,-0.03,0.00,-0.02,0.03,0.04,1,-0.02,0.02,0.16,0.04,0.03,N/A,0.05,N/A,0.03
0.03,-0.01,0.04,0.07,0.00,-0.01,0.05,0.03,0.01,0.07,-0.02,1,0.03,0.11,0.02,0.08,N/A,-0.06,N/A,0.09
0.11,0.09,0.04,0.14,0.12,-0.00,0.11,0.03,0.03,0.26,0.02,0.03,1,0.24,0.13,0.19,N/A,0.03,N/A,0.10
0.24,0.26,0.42,0.50,0.25,0.25,0.28,0.05,-0.01,0.48,0.16,0.11,0.24,1,0.42,0.27,N/A,0.23,N/A,0.13
0.05,0.32,0.16,0.33,0.09,0.16,0.17,0.04,-0.07,0.28,0.04,0.02,0.13,0.42,1,0.03,N/A,0.18,N/A,0.03
0.40,-0.00,0.14,0.10,0.11,0.17,0.13,0.04,-0.03,0.11,0.03,0.08,0.19,0.27,0.03,1,N/A,0.10,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.04,0.18,0.18,0.01,0.02,0.09,0.10,0.08,0.14,0.05,-0.06,0.03,0.23,0.18,0.10,N/A,1,N/A,-0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.09,0.10,0.11,-0.02,0.07,0.10,-0.07,0.01,0.16,0.03,0.09,0.10,0.13,0.03,0.09,N/A,-0.05,N/A,1
