1,0.00,0.12,0.02,N/A,0.13,N/A,N/A,0.25,0.31,0.03,0.51,0.08,0.03,0.28,0.08,0.27,0.33,0.10,0.37,0.23,0.15,0.18,0.46,0.00,0.24,0.02,0.12,0.19,0.04,0.30,0.30,0.07,0.38,0.15,0.18,0.11,N/A,0.29,0.63,0.13,0.24,0.36,0.30
0.00,1,0.04,0.03,N/A,0.00,N/A,N/A,-0.00,0.03,0.04,0.01,-0.04,-0.01,0.07,0.12,0.11,0.05,-0.00,0.13,-0.03,0.07,0.02,0.03,0.04,-0.04,-0.05,0.19,-0.04,-0.03,0.02,0.01,0.02,0.01,-0.02,-0.00,0.02,N/A,0.08,0.02,-0.00,0.02,0.04,-0.06
0.12,0.04,1,0.08,N/A,0.18,N/A,N/A,0.08,0.23,-0.01,0.12,0.03,-0.02,0.22,0.13,0.24,0.19,0.04,0.19,0.07,0.07,0.07,0.15,-0.01,0.11,0.01,0.14,0.22,0.01,0.21,0.24,-0.01,0.21,0.05,0.09,0.04,N/A,0.04,0.07,0.03,0.12,0.23,0.08
0.02,0.03,0.08,1,N/A,0.13,N/A,N/A,0.10,0.14,0.16,0.13,0.20,0.11,0.13,0.26,0.09,0.10,0.05,0.21,0.17,0.19,0.25,0.11,0.08,0.06,0.08,0.10,0.04,0.07,0.10,0.10,0.02,0.07,0.26,0.43,0.03,N/A,0.20,-0.06,0.12,0.20,0.14,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.00,0.18,0.13,N/A,1,N/A,N/A,0.10,0.25,0.06,0.21,0.04,0.18,0.25,0.06,0.13,0.19,0.10,0.18,0.11,0.09,0.01,0.14,0.04,0.14,-0.05,0.10,0.19,0.04,0.11,0.34,0.14,0.10,0.09,0.09,0.08,N/A,0.11,0.10,0.12,0.23,0.10,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,-0.00,0.08,0.10,N/A,0.10,N/A,N/A,1,0.25,0.07,0.31,0.16,0.03,0.22,0.07,0.20,0.32,0.13,0.30,0.48,0.22,0.04,0.15,0.08,0.15,0.04,0.12,0.10,-0.01,0.10,0.31,0.06,0.22,0.21,0.14,0.07,N/A,0.18,0.12,0.08,0.25,0.13,0.29
0.31,0.03,0.23,0.14,N/A,0.25,N/A,N/A,0.25,1,0.06,0.35,0.34,0.07,0.30,0.21,0.24,0.47,0.21,0.49,0.27,0.30,0.24,0.32,0.13,0.24,-0.03,0.27,0.26,0.05,0.16,0.40,0.11,0.22,0.46,0.23,0.15,N/A,0.18,0.17,0.21,0.28,0.31,0.25
0.03,0.04,-0.01,0.16,N/A,0.06,N/A,N/A,0.07,0.06,1,0.11,0.14,0.04,0.03,0.03,0.02,0.04,0.04,0.12,0.17,0.10,0.15,0.09,0.04,0.07,0.01,0.09,0.01,0.04,0.01,0.04,0.10,0.02,0.11,0.13,0.07,N/A,0.29,0.02,0.02,0.06,0.01,0.05
0.51,0.01,0.12,0.13,N/A,0.21,N/A,N/A,0.31,0.35,0.11,1,0.14,0.14,0.24,0.15,0.21,0.43,0.26,0.47,0.52,0.27,0.18,0.24,0.06,0.26,0.04,0.17,0.14,0.08,0.19,0.27,0.11,0.28,0.24,0.21,0.11,N/A,0.45,0.23,0.22,0.31,0.24,0.23
