1,0.02,-0.01,0.08,0.07,0.15,-0.01,0.15,0.06,0.25,0.02,0.14,0.03
0.02,1,0.02,0.12,0.20,0.22,0.11,0.19,0.32,0.14,0.14,0.05,0.33
-0.01,0.02,1,0.02,-0.00,0.15,0.07,0.11,0.02,0.06,0.02,0.05,0.02
0.08,0.12,0.02,1,0.09,0.18,0.05,0.17,0.05,0.07,0.06,0.01,0.17
0.07,0.20,-0.00,0.09,1,0.18,0.08,0.17,0.12,0.13,0.20,-0.01,0.13
0.15,0.22,0.15,0.18,0.18,1,0.35,0.92,0.29,0.65,0.29,0.19,0.43
-0.01,0.11,0.07,0.05,0.08,0.35,1,0.36,0.25,0.25,0.21,0.06,0.16
0.15,0.19,0.11,0.17,0.17,0.92,0.36,1,0.28,0.58,0.29,0.19,0.37
0.06,0.32,0.02,0.05,0.12,0.29,0.25,0.28,1,0.17,0.50,-0.03,0.23
0.25,0.14,0.06,0.07,0.13,0.65,0.25,0.58,0.17,1,0.15,0.11,0.17
0.02,0.14,0.02,0.06,0.20,0.29,0.21,0.29,0.50,0.15,1,0.24,0.09
0.14,0.05,0.05,0.01,-0.01,0.19,0.06,0.19,-0.03,0.11,0.24,1,0.04
0.03,0.33,0.02,0.17,0.13,0.43,0.16,0.37,0.23,0.17,0.09,0.04,1
