1,0.03,0.45,0.26,0.40,0.14,N/A,0.14,0.35,0.03,0.08,0.31,N/A,N/A,0.22,0.39,0.12,0.09,0.52,0.09,0.43,0.09,0.10,0.28
0.03,1,0.06,0.02,0.06,0.05,N/A,0.05,0.02,0.04,0.02,0.00,N/A,N/A,0.01,0.05,0.01,-0.01,0.08,0.01,0.06,0.01,0.05,0.04
0.45,0.06,1,0.31,0.64,0.10,N/A,0.10,0.67,0.07,0.20,0.41,N/A,N/A,0.07,0.63,0.25,0.60,0.80,0.12,0.66,0.16,0.22,0.31
0.26,0.02,0.31,1,0.16,0.04,N/A,0.04,0.26,0.01,0.04,0.18,N/A,N/A,0.06,0.17,0.10,0.14,0.24,0.02,0.22,0.05,0.21,0.25
0.40,0.06,0.64,0.16,1,0.14,N/A,0.14,0.39,0.03,0.15,0.32,N/A,N/A,0.11,0.61,0.34,0.17,0.78,0.08,0.65,0.13,0.20,0.26
0.14,0.05,0.10,0.04,0.14,1,N/A,1.00,-0.01,-0.00,-0.06,0.12,N/A,N/A,0.24,0.14,0.08,-0.01,0.19,0.11,0.09,0.02,0.04,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.05,0.10,0.04,0.14,1.00,N/A,1,-0.01,-0.00,-0.06,0.12,N/A,N/A,0.24,0.14,0.08,-0.01,0.19,0.11,0.09,0.02,0.04,0.09
0.35,0.02,0.67,0.26,0.39,-0.01,N/A,-0.01,1,0.01,0.17,0.25,N/A,N/A,0.02,0.41,0.13,0.24,0.47,0.04,0.49,0.24,0.16,0.21
0.03,0.04,0.07,0.01,0.03,-0.00,N/A,-0.00,0.01,1,-0.01,-0.00,N/A,N/A,-0.01,0.06,0.01,0.04,0.07,0.10,0.06,0.03,-0.04,0.03
0.08,0.02,0.20,0.04,0.15,-0.06,N/A,-0.06,0.17,-0.01,1,0.08,N/A,N/A,-0.02,0.16,0.01,0.00,0.25,0.01,0.24,0.04,0.01,0.05
0.31,0.00,0.41,0.18,0.32,0.12,N/A,0.12,0.25,-0.00,0.08,1,N/A,N/A,0.07,0.34,0.11,0.17,0.44,0.05,0.34,0.04,0.06,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.01,0.07,0.06,0.11,0.24,N/A,0.24,0.02,-0.01,-0.02,0.07,N/A,N/A,1,0.03,-0.02,-0.01,0.11,0.07,0.04,-0.04,0.05,0.06
0.39,0.05,0.63,0.17,0.61,0.14,N/A,0.14,0.41,0.06,0.16,0.34,N/A,N/A,0.03,1,0.27,0.19,0.75,0.09,0.61,0.13,0.20,0.17
0.12,0.01,0.25,0.10,0.34,0.08,N/A,0.08,0.13,0.01,0.01,0.11,N/A,N/A,-0.02,0.27,1,0.01,0.34,0.03,0.24,0.13,0.02,0.07
0.09,-0.01,0.60,0.14,0.17,-0.01,N/A,-0.01,0.24,0.04,0.00,0.17,N/A,N/A,-0.01,0.19,0.01,1,0.18,0.07,0.17,0.02,0.08,0.09
0.52,0.08,0.80,0.24,0.78,0.19,N/A,0.19,0.47,0.07,0.25,0.44,N/A,N/A,0.11,0.75,0.34,0.18,1,0.13,0.78,0.17,0.16,0.30
0.09,0.01,0.12,0.02,0.08,0.11,N/A,0.11,0.04,0.10,0.01,0.05,N/A,N/A,0.07,0.09,0.03,0.07,0.13,1,0.11,-0.03,0.03,0.03
0.43,0.06,0.66,0.22,0.65,0.09,N/A,0.09,0.49,0.06,0.24,0.34,N/A,N/A,0.04,0.61,0.24,0.17,0.78,0.11,1,0.36,0.12,0.21
0.09,0.01,0.16,0.05,0.13,0.02,N/A,0.02,0.24,0.03,0.04,0.04,N/A,N/A,-0.04,0.13,0.13,0.02,0.17,-0.03,0.36,1,0.06,0.05
0.10,0.05,0.22,0.21,0.20,0.04,N/A,0.04,0.16,-0.04,0.01,0.06,N/A,N/A,0.05,0.20,0.02,0.08,0.16,0.03,0.12,0.06,1,0.36
0.28,0.04,0.31,0.25,0.26,0.09,N/A,0.09,0.21,0.03,0.05,0.22,N/A,N/A,0.06,0.17,0.07,0.09,0.30,0.03,0.21,0.05,0.36,1
