1,N/A,0.23,0.02,0.15,0.01,0.15,0.23,0.08,0.04,0.17,N/A,0.12,0.01,0.08,0.21,N/A,0.00,0.20,0.07,0.08,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,N/A,1,0.19,0.38,-0.01,0.31,0.09,0.52,0.10,0.66,N/A,0.42,0.12,0.42,0.23,N/A,0.19,0.59,0.46,0.21,0.22
0.02,N/A,0.19,1,0.09,0.17,0.02,-0.02,0.23,0.00,0.11,N/A,0.12,0.08,0.29,0.02,N/A,0.20,0.17,0.22,0.07,0.09
0.15,N/A,0.38,0.09,1,-0.01,0.13,0.12,0.28,0.19,0.34,N/A,0.27,0.08,0.15,0.11,N/A,0.04,0.34,0.26,0.09,0.19
0.01,N/A,-0.01,0.17,-0.01,1,0.04,0.01,-0.01,-0.03,-0.05,N/A,0.02,0.00,0.10,0.02,N/A,-0.00,0.04,-0.03,-0.01,0.13
0.15,N/A,0.31,0.02,0.13,0.04,1,0.07,0.15,0.02,0.31,N/A,0.14,0.07,0.07,0.10,N/A,0.04,0.21,0.21,0.14,0.03
0.23,N/A,0.09,-0.02,0.12,0.01,0.07,1,0.04,-0.02,0.08,N/A,0.10,0.03,0.06,0.12,N/A,-0.00,0.05,0.06,-0.13,-0.01
0.08,N/A,0.52,0.23,0.28,-0.01,0.15,0.04,1,0.13,0.29,N/A,0.29,0.13,0.49,0.07,N/A,0.15,0.45,0.44,0.10,0.10
0.04,N/A,0.10,0.00,0.19,-0.03,0.02,-0.02,0.13,1,0.16,N/A,0.04,-0.01,0.06,0.04,N/A,0.01,0.17,0.15,0.08,0.06
0.17,N/A,0.66,0.11,0.34,-0.05,0.31,0.08,0.29,0.16,1,N/A,0.44,0.09,0.25,0.23,N/A,0.10,0.49,0.49,0.28,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,N/A,0.42,0.12,0.27,0.02,0.14,0.10,0.29,0.04,0.44,N/A,1,0.11,0.17,0.08,N/A,0.18,0.32,0.31,0.13,0.16
0.01,N/A,0.12,0.08,0.08,0.00,0.07,0.03,0.13,-0.01,0.09,N/A,0.11,1,0.10,0.03,N/A,0.03,0.10,0.14,0.04,0.07
0.08,N/A,0.42,0.29,0.15,0.10,0.07,0.06,0.49,0.06,0.25,N/A,0.17,0.10,1,0.04,N/A,0.14,0.36,0.26,0.05,0.14
0.21,N/A,0.23,0.02,0.11,0.02,0.10,0.12,0.07,0.04,0.23,N/A,0.08,0.03,0.04,1,N/A,0.04,0.18,0.18,0.06,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,N/A,0.19,0.20,0.04,-0.00,0.04,-0.00,0.15,0.01,0.10,N/A,0.18,0.03,0.14,0.04,N/A,1,0.13,0.18,0.05,-0.00
0.20,N/A,0.59,0.17,0.34,0.04,0.21,0.05,0.45,0.17,0.49,N/A,0.32,0.10,0.36,0.18,N/A,0.13,1,0.50,0.09,0.20
0.07,N/A,0.46,0.22,0.26,-0.03,0.21,0.06,0.44,0.15,0.49,N/A,0.31,0.14,0.26,0.18,N/A,0.18,0.50,1,0.23,0.09
0.08,N/A,0.21,0.07,0.09,-0.01,0.14,-0.13,0.10,0.08,0.28,N/A,0.13,0.04,0.05,0.06,N/A,0.05,0.09,0.23,1,0.03
0.04,N/A,0.22,0.09,0.19,0.13,0.03,-0.01,0.10,0.06,0.21,N/A,0.16,0.07,0.14,0.10,N/A,-0.00,0.20,0.09,0.03,1
