1,0.37,N/A,0.40,0.24,0.21,0.03,N/A,0.26,0.16,0.05,0.30,0.12,N/A,0.21,0.29,0.14,N/A,0.06
0.37,1,N/A,0.35,0.37,0.30,0.11,N/A,0.25,0.22,0.08,0.42,0.23,N/A,0.39,0.16,0.18,N/A,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.40,0.35,N/A,1,0.28,0.14,0.10,N/A,0.24,0.21,0.10,0.29,0.11,N/A,0.29,0.20,0.10,N/A,0.02
0.24,0.37,N/A,0.28,1,0.81,0.17,N/A,0.17,0.10,0.15,0.75,0.16,N/A,0.30,0.14,0.20,N/A,0.03
0.21,0.30,N/A,0.14,0.81,1,0.19,N/A,0.12,0.07,0.15,0.80,0.16,N/A,0.27,0.04,0.26,N/A,0.03
0.03,0.11,N/A,0.10,0.17,0.19,1,N/A,-0.06,0.20,0.03,0.22,0.24,N/A,0.22,-0.00,0.13,N/A,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,0.25,N/A,0.24,0.17,0.12,-0.06,N/A,1,0.03,0.06,0.16,0.02,N/A,0.18,-0.02,0.04,N/A,0.07
0.16,0.22,N/A,0.21,0.10,0.07,0.20,N/A,0.03,1,0.03,0.17,0.14,N/A,0.23,0.07,0.14,N/A,0.03
0.05,0.08,N/A,0.10,0.15,0.15,0.03,N/A,0.06,0.03,1,0.18,0.09,N/A,0.15,-0.01,0.03,N/A,-0.03
0.30,0.42,N/A,0.29,0.75,0.80,0.22,N/A,0.16,0.17,0.18,1,0.29,N/A,0.43,0.10,0.30,N/A,0.03
0.12,0.23,N/A,0.11,0.16,0.16,0.24,N/A,0.02,0.14,0.09,0.29,1,N/A,0.26,0.08,0.13,N/A,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.39,N/A,0.29,0.30,0.27,0.22,N/A,0.18,0.23,0.15,0.43,0.26,N/A,1,0.03,0.24,N/A,0.05
0.29,0.16,N/A,0.20,0.14,0.04,-0.00,N/A,-0.02,0.07,-0.01,0.10,0.08,N/A,0.03,1,0.01,N/A,-0.00
0.14,0.18,N/A,0.10,0.20,0.26,0.13,N/A,0.04,0.14,0.03,0.30,0.13,N/A,0.24,0.01,1,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.08,N/A,0.02,0.03,0.03,0.00,N/A,0.07,0.03,-0.03,0.03,-0.01,N/A,0.05,-0.00,-0.02,N/A,1
