1,0.18,0.35,0.06,0.09,0.04,0.18,0.10,0.33,0.11,0.15,0.11,0.12,0.42,0.01
0.18,1,0.24,0.09,0.06,0.10,0.16,0.23,0.14,0.17,0.20,0.16,0.23,0.16,0.06
0.35,0.24,1,0.11,0.18,0.03,0.11,0.13,0.32,0.03,0.14,-0.01,0.12,0.64,0.02
0.06,0.09,0.11,1,-0.03,0.04,0.05,-0.03,0.06,0.10,0.03,0.11,0.06,0.02,0.04
0.09,0.06,0.18,-0.03,1,-0.04,0.01,0.07,0.04,-0.03,0.04,0.02,0.07,0.22,0.03
0.04,0.10,0.03,0.04,-0.04,1,0.02,0.03,0.10,0.04,0.00,0.04,0.15,0.00,0.04
0.18,0.16,0.11,0.05,0.01,0.02,1,0.14,0.22,0.11,0.25,0.08,0.15,0.23,0.01
0.10,0.23,0.13,-0.03,0.07,0.03,0.14,1,0.21,0.14,0.19,-0.03,0.22,0.20,0.00
0.33,0.14,0.32,0.06,0.04,0.10,0.22,0.21,1,0.27,0.27,-0.01,0.18,0.32,0.01
0.11,0.17,0.03,0.10,-0.03,0.04,0.11,0.14,0.27,1,0.16,0.04,0.16,0.08,0.04
0.15,0.20,0.14,0.03,0.04,0.00,0.25,0.19,0.27,0.16,1,0.05,0.30,0.22,0.17
0.11,0.16,-0.01,0.11,0.02,0.04,0.08,-0.03,-0.01,0.04,0.05,1,0.11,-0.02,0.08
0.12,0.23,0.12,0.06,0.07,0.15,0.15,0.22,0.18,0.16,0.30,0.11,1,0.22,0.03
0.42,0.16,0.64,0.02,0.22,0.00,0.23,0.20,0.32,0.08,0.22,-0.02,0.22,1,0.02
0.01,0.06,0.02,0.04,0.03,0.04,0.01,0.00,0.01,0.04,0.17,0.08,0.03,0.02,1
