1,0.40,0.28,0.06,0.17,0.36,0.31,0.24,0.03,0.36,0.34
0.40,1,0.29,0.12,0.16,0.33,0.69,0.27,0.10,0.51,0.32
0.28,0.29,1,0.14,0.17,0.21,0.17,0.14,-0.01,0.36,0.33
0.06,0.12,0.14,1,0.02,0.09,0.07,0.03,0.02,0.10,0.04
0.17,0.16,0.17,0.02,1,0.13,0.25,0.01,0.01,0.21,0.27
0.36,0.33,0.21,0.09,0.13,1,0.17,0.23,0.15,0.50,0.42
0.31,0.69,0.17,0.07,0.25,0.17,1,0.17,0.01,0.32,0.17
0.24,0.27,0.14,0.03,0.01,0.23,0.17,1,0.01,0.34,0.16
0.03,0.10,-0.01,0.02,0.01,0.15,0.01,0.01,1,0.07,0.02
0.36,0.51,0.36,0.10,0.21,0.50,0.32,0.34,0.07,1,0.55
0.34,0.32,0.33,0.04,0.27,0.42,0.17,0.16,0.02,0.55,1
