1,0.35,0.17,0.21,0.66,0.77,0.70,0.62,0.44,0.62,0.36
0.35,1,0.07,0.05,0.35,0.45,0.34,0.42,0.20,0.35,0.09
0.17,0.07,1,0.15,0.15,0.25,0.24,0.26,0.09,0.25,0.22
0.21,0.05,0.15,1,0.14,0.19,0.16,0.22,0.07,0.26,0.22
0.66,0.35,0.15,0.14,1,0.50,0.43,0.53,0.24,0.39,0.25
0.77,0.45,0.25,0.19,0.50,1,0.82,0.67,0.56,0.70,0.41
0.70,0.34,0.24,0.16,0.43,0.82,1,0.58,0.55,0.67,0.49
0.62,0.42,0.26,0.22,0.53,0.67,0.58,1,0.29,0.55,0.29
0.44,0.20,0.09,0.07,0.24,0.56,0.55,0.29,1,0.42,0.33
0.62,0.35,0.25,0.26,0.39,0.70,0.67,0.55,0.42,1,0.46
0.36,0.09,0.22,0.22,0.25,0.41,0.49,0.29,0.33,0.46,1
