1,N/A,0.15,0.07,0.24,0.14,0.07,0.07,0.15,0.36,0.12,0.17,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,N/A,1,0.45,0.38,0.07,0.01,-0.06,0.09,0.14,0.30,0.25,0.34
0.07,N/A,0.45,1,0.27,0.04,-0.05,0.07,-0.00,0.13,0.15,0.16,0.21
0.24,N/A,0.38,0.27,1,0.17,0.05,0.08,0.19,0.23,0.29,0.63,0.94
0.14,N/A,0.07,0.04,0.17,1,0.79,-0.02,0.06,0.10,0.15,0.09,0.16
0.07,N/A,0.01,-0.05,0.05,0.79,1,-0.02,0.02,0.02,0.08,0.05,0.03
0.07,N/A,-0.06,0.07,0.08,-0.02,-0.02,1,-0.03,0.05,0.08,0.13,0.11
0.15,N/A,0.09,-0.00,0.19,0.06,0.02,-0.03,1,0.11,0.15,0.14,0.15
0.36,N/A,0.14,0.13,0.23,0.10,0.02,0.05,0.11,1,0.09,0.18,0.21
0.12,N/A,0.30,0.15,0.29,0.15,0.08,0.08,0.15,0.09,1,0.23,0.25
0.17,N/A,0.25,0.16,0.63,0.09,0.05,0.13,0.14,0.18,0.23,1,0.58
0.22,N/A,0.34,0.21,0.94,0.16,0.03,0.11,0.15,0.21,0.25,0.58,1
