1,0.05,0.02,0.35,N/A,0.00,N/A,0.21,0.09,0.32,0.27,N/A
0.05,1,-0.04,0.02,N/A,0.17,N/A,0.06,0.01,0.09,0.06,N/A
0.02,-0.04,1,0.09,N/A,-0.01,N/A,0.01,-0.00,0.21,0.27,N/A
0.35,0.02,0.09,1,N/A,0.05,N/A,0.15,0.01,0.37,0.28,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,0.17,-0.01,0.05,N/A,1,N/A,0.08,0.06,0.10,0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.06,0.01,0.15,N/A,0.08,N/A,1,-0.01,0.34,0.16,N/A
0.09,0.01,-0.00,0.01,N/A,0.06,N/A,-0.01,1,0.10,0.08,N/A
0.32,0.09,0.21,0.37,N/A,0.10,N/A,0.34,0.10,1,0.55,N/A
0.27,0.06,0.27,0.28,N/A,0.01,N/A,0.16,0.08,0.55,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
