1,0.31,0.08,0.07,-0.01,0.13,0.30,0.11,0.03,0.02,0.06,0.06,0.14,0.12,0.02,0.04,0.21,0.13,0.04,-0.02,0.04,0.13,0.11,0.17,0.06,0.12,0.11,N/A,0.10,0.15,0.08
0.31,1,0.40,0.30,0.16,0.26,0.43,0.22,0.13,0.10,0.10,0.20,0.54,0.36,0.01,0.21,0.58,0.26,0.21,0.17,0.12,0.28,0.16,0.24,0.32,0.26,0.37,N/A,0.36,0.37,0.22
0.08,0.40,1,0.14,0.05,0.20,0.16,0.13,0.03,0.03,0.07,0.20,0.38,0.23,0.02,0.37,0.50,0.23,0.17,0.21,-0.01,0.10,0.14,0.04,0.38,0.07,0.42,N/A,0.21,0.14,0.15
0.07,0.30,0.14,1,0.00,0.23,0.32,0.16,0.09,0.13,0.11,0.13,0.29,0.27,0.08,0.06,0.23,0.16,0.07,0.12,0.14,0.10,0.17,0.12,0.11,-0.02,0.18,N/A,0.12,0.11,0.07
-0.01,0.16,0.05,0.00,1,0.03,-0.01,-0.02,0.04,0.01,0.09,0.20,0.09,0.01,0.05,0.06,0.11,0.03,0.07,0.11,0.00,0.09,0.19,0.00,0.04,0.03,0.05,N/A,0.04,0.06,0.03
0.13,0.26,0.20,0.23,0.03,1,0.25,0.09,0.10,0.03,0.14,0.04,0.23,0.27,0.05,0.05,0.23,0.07,0.12,0.14,0.08,0.02,0.10,0.05,0.03,0.09,0.16,N/A,0.06,0.17,0.07
0.30,0.43,0.16,0.32,-0.01,0.25,1,0.01,0.07,0.15,0.09,0.07,0.28,0.27,0.06,0.04,0.34,0.12,0.07,0.05,0.19,0.24,0.08,0.38,0.08,0.12,0.22,N/A,0.17,0.19,0.08
0.11,0.22,0.13,0.16,-0.02,0.09,0.01,1,0.07,0.01,0.11,0.13,0.12,0.07,-0.00,0.06,0.19,0.05,0.12,0.02,0.00,0.03,0.06,-0.02,0.02,0.07,0.05,N/A,0.05,0.11,0.04
0.03,0.13,0.03,0.09,0.04,0.10,0.07,0.07,1,0.01,0.11,0.07,0.03,0.08,0.01,0.05,0.08,-0.00,0.01,-0.01,-0.01,0.13,0.04,0.01,0.11,-0.04,0.01,N/A,0.09,0.13,-0.01
0.02,0.10,0.03,0.13,0.01,0.03,0.15,0.01,0.01,1,0.05,0.02,0.13,0.15,-0.01,-0.02,0.16,0.02,0.02,-0.01,0.01,0.06,0.02,0.03,0.01,0.01,0.04,N/A,0.04,0.03,0.01
0.06,0.10,0.07,0.11,0.09,0.14,0.09,0.11,0.11,0.05,1,0.02,0.16,0.13,0.03,0.00,0.14,0.06,0.06,0.04,-0.03,0.05,0.22,0.00,0.05,-0.06,0.05,N/A,0.01,0.17,0.00
0.06,0.20,0.20,0.13,0.20,0.04,0.07,0.13,0.07,0.02,0.02,1,0.12,0.02,0.05,0.04,0.19,0.02,0.08,0.18,0.01,0.09,0.03,-0.02,0.19,0.09,0.23,N/A,0.15,0.09,0.15
0.14,0.54,0.38,0.29,0.09,0.23,0.28,0.12,0.03,0.13,0.16,0.12,1,0.45,0.10,0.21,0.50,0.21,0.15,0.17,0.01,0.12,0.28,0.10,0.21,0.17,0.37,N/A,0.22,0.20,0.15
0.12,0.36,0.23,0.27,0.01,0.27,0.27,0.07,0.08,0.15,0.13,0.02,0.45,1,0.16,0.10,0.38,0.10,0.10,0.08,-0.00,0.09,0.20,0.08,0.20,0.09,0.19,N/A,0.12,0.20,0.11
0.02,0.01,0.02,0.08,0.05,0.05,0.06,-0.00,0.01,-0.01,0.03,0.05,0.10,0.16,1,0.00,0.09,0.00,0.02,0.01,0.03,-0.01,0.15,0.02,-0.03,0.01,0.06,N/A,0.04,0.00,-0.01
0.04,0.21,0.37,0.06,0.06,0.05,0.04,0.06,0.05,-0.02,0.00,0.04,0.21,0.10,0.00,1,0.24,0.06,0.09,0.07,0.02,0.04,0.16,0.09,0.15,0.03,0.25,N/A,0.08,0.10,0.11
0.21,0.58,0.50,0.23,0.11,0.23,0.34,0.19,0.08,0.16,0.14,0.19,0.50,0.38,0.09,0.24,1,0.19,0.17,0.10,0.09,0.11,0.14,0.25,0.32,0.20,0.55,N/A,0.24,0.20,0.13
0.13,0.26,0.23,0.16,0.03,0.07,0.12,0.05,-0.00,0.02,0.06,0.02,0.21,0.10,0.00,0.06,0.19,1,0.09,0.05,0.01,0.07,0.09,0.08,0.19,0.01,0.09,N/A,0.14,0.13,0.03
0.04,0.21,0.17,0.07,0.07,0.12,0.07,0.12,0.01,0.02,0.06,0.08,0.15,0.10,0.02,0.09,0.17,0.09,1,0.08,-0.05,0.07,0.27,0.00,0.15,0.02,0.14,N/A,0.09,0.15,0.08
-0.02,0.17,0.21,0.12,0.11,0.14,0.05,0.02,-0.01,-0.01,0.04,0.18,0.17,0.08,0.01,0.07,0.10,0.05,0.08,1,0.00,0.20,0.15,-0.01,0.13,0.01,0.22,N/A,0.09,0.13,0.28
0.04,0.12,-0.01,0.14,0.00,0.08,0.19,0.00,-0.01,0.01,-0.03,0.01,0.01,-0.00,0.03,0.02,0.09,0.01,-0.05,0.00,1,0.05,0.02,0.50,0.03,0.00,0.09,N/A,0.01,0.03,0.01
0.13,0.28,0.10,0.10,0.09,0.02,0.24,0.03,0.13,0.06,0.05,0.09,0.12,0.09,-0.01,0.04,0.11,0.07,0.07,0.20,0.05,1,0.05,0.10,0.10,0.03,0.09,N/A,0.27,0.24,0.13
0.11,0.16,0.14,0.17,0.19,0.10,0.08,0.06,0.04,0.02,0.22,0.03,0.28,0.20,0.15,0.16,0.14,0.09,0.27,0.15,0.02,0.05,1,0.01,0.07,0.01,0.07,N/A,0.06,0.00,0.02
0.17,0.24,0.04,0.12,0.00,0.05,0.38,-0.02,0.01,0.03,0.00,-0.02,0.10,0.08,0.02,0.09,0.25,0.08,0.00,-0.01,0.50,0.10,0.01,1,0.15,0.04,0.17,N/A,0.05,0.03,0.04
0.06,0.32,0.38,0.11,0.04,0.03,0.08,0.02,0.11,0.01,0.05,0.19,0.21,0.20,-0.03,0.15,0.32,0.19,0.15,0.13,0.03,0.10,0.07,0.15,1,0.09,0.26,N/A,0.18,0.11,0.12
0.12,0.26,0.07,-0.02,0.03,0.09,0.12,0.07,-0.04,0.01,-0.06,0.09,0.17,0.09,0.01,0.03,0.20,0.01,0.02,0.01,0.00,0.03,0.01,0.04,0.09,1,0.14,N/A,0.14,0.19,0.03
0.11,0.37,0.42,0.18,0.05,0.16,0.22,0.05,0.01,0.04,0.05,0.23,0.37,0.19,0.06,0.25,0.55,0.09,0.14,0.22,0.09,0.09,0.07,0.17,0.26,0.14,1,N/A,0.14,0.11,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.36,0.21,0.12,0.04,0.06,0.17,0.05,0.09,0.04,0.01,0.15,0.22,0.12,0.04,0.08,0.24,0.14,0.09,0.09,0.01,0.27,0.06,0.05,0.18,0.14,0.14,N/A,1,0.37,0.09
0.15,0.37,0.14,0.11,0.06,0.17,0.19,0.11,0.13,0.03,0.17,0.09,0.20,0.20,0.00,0.10,0.20,0.13,0.15,0.13,0.03,0.24,0.00,0.03,0.11,0.19,0.11,N/A,0.37,1,0.05
0.08,0.22,0.15,0.07,0.03,0.07,0.08,0.04,-0.01,0.01,0.00,0.15,0.15,0.11,-0.01,0.11,0.13,0.03,0.08,0.28,0.01,0.13,0.02,0.04,0.12,0.03,0.10,N/A,0.09,0.05,1
