1,0.05,N/A,0.13,0.16,0.00,0.11
0.05,1,N/A,0.16,0.10,0.01,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.16,N/A,1,0.17,0.11,0.22
0.16,0.10,N/A,0.17,1,-0.02,0.03
0.00,0.01,N/A,0.11,-0.02,1,-0.00
0.11,0.07,N/A,0.22,0.03,-0.00,1
