1,N/A,0.05,0.01,0.04,N/A,0.03,0.23,0.04,0.01,N/A,0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,N/A,1,-0.02,0.03,N/A,0.08,-0.02,-0.04,0.01,N/A,0.00,N/A
0.01,N/A,-0.02,1,0.06,N/A,0.07,0.09,0.11,0.02,N/A,0.05,N/A
0.04,N/A,0.03,0.06,1,N/A,-0.02,0.12,0.02,0.13,N/A,-0.06,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,N/A,0.08,0.07,-0.02,N/A,1,0.06,-0.01,-0.06,N/A,0.09,N/A
0.23,N/A,-0.02,0.09,0.12,N/A,0.06,1,0.22,0.04,N/A,0.22,N/A
0.04,N/A,-0.04,0.11,0.02,N/A,-0.01,0.22,1,0.00,N/A,0.01,N/A
0.01,N/A,0.01,0.02,0.13,N/A,-0.06,0.04,0.00,1,N/A,-0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,0.00,0.05,-0.06,N/A,0.09,0.22,0.01,-0.01,N/A,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
