1,0.21,0.48,0.43,0.47,0.03,0.45,0.44,0.11,0.24,0.05,0.41,0.43,0.52,0.11,0.13
0.21,1,0.26,0.33,0.43,0.04,0.32,0.38,0.36,0.15,0.42,0.38,0.36,0.31,0.64,0.47
0.48,0.26,1,0.68,0.74,0.14,0.69,0.89,0.16,0.23,0.19,0.73,0.73,0.72,0.16,0.24
0.43,0.33,0.68,1,0.85,0.08,0.81,0.75,0.20,0.37,0.27,0.85,0.89,0.75,0.21,0.33
0.47,0.43,0.74,0.85,1,0.12,0.84,0.85,0.27,0.41,0.35,0.93,0.94,0.81,0.31,0.39
0.03,0.04,0.14,0.08,0.12,1,0.08,0.16,0.01,0.05,0.04,0.12,0.12,0.10,0.00,0.05
0.45,0.32,0.69,0.81,0.84,0.08,1,0.76,0.18,0.36,0.27,0.86,0.87,0.78,0.19,0.30
0.44,0.38,0.89,0.75,0.85,0.16,0.76,1,0.22,0.31,0.30,0.83,0.82,0.76,0.25,0.37
0.11,0.36,0.16,0.20,0.27,0.01,0.18,0.22,1,0.19,0.21,0.25,0.22,0.21,0.53,0.31
0.24,0.15,0.23,0.37,0.41,0.05,0.36,0.31,0.19,1,0.11,0.42,0.40,0.41,0.08,0.17
0.05,0.42,0.19,0.27,0.35,0.04,0.27,0.30,0.21,0.11,1,0.35,0.29,0.26,0.35,0.26
0.41,0.38,0.73,0.85,0.93,0.12,0.86,0.83,0.25,0.42,0.35,1,0.93,0.82,0.27,0.37
0.43,0.36,0.73,0.89,0.94,0.12,0.87,0.82,0.22,0.40,0.29,0.93,1,0.81,0.25,0.35
0.52,0.31,0.72,0.75,0.81,0.10,0.78,0.76,0.21,0.41,0.26,0.82,0.81,1,0.21,0.29
0.11,0.64,0.16,0.21,0.31,0.00,0.19,0.25,0.53,0.08,0.35,0.27,0.25,0.21,1,0.32
0.13,0.47,0.24,0.33,0.39,0.05,0.30,0.37,0.31,0.17,0.26,0.37,0.35,0.29,0.32,1
