1,0.03,0.06,0.07,0.14,0.08,0.09,0.07,0.12
0.03,1,0.23,0.16,0.10,0.08,0.19,0.24,0.06
0.06,0.23,1,0.38,0.23,0.12,0.49,0.19,0.22
0.07,0.16,0.38,1,0.12,0.10,0.34,0.23,0.19
0.14,0.10,0.23,0.12,1,0.03,0.15,0.02,0.08
0.08,0.08,0.12,0.10,0.03,1,0.15,0.04,0.12
0.09,0.19,0.49,0.34,0.15,0.15,1,0.22,0.25
0.07,0.24,0.19,0.23,0.02,0.04,0.22,1,0.06
0.12,0.06,0.22,0.19,0.08,0.12,0.25,0.06,1
