1,N/A,0.21,0.29,-0.02,0.23,0.08,N/A,-0.02,0.29,0.14,0.17,N/A,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,N/A,1,0.17,0.25,0.92,0.60,N/A,0.11,0.17,0.56,0.57,N/A,0.22
0.29,N/A,0.17,1,0.01,0.18,0.10,N/A,0.03,1.00,0.07,0.13,N/A,0.07
-0.02,N/A,0.25,0.01,1,0.26,0.31,N/A,0.01,0.01,0.13,0.31,N/A,0.09
0.23,N/A,0.92,0.18,0.26,1,0.61,N/A,0.13,0.18,0.62,0.63,N/A,0.29
0.08,N/A,0.60,0.10,0.31,0.61,1,N/A,0.07,0.10,0.26,0.50,N/A,0.24
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,N/A,0.11,0.03,0.01,0.13,0.07,N/A,1,0.03,0.09,0.07,N/A,0.02
0.29,N/A,0.17,1.00,0.01,0.18,0.10,N/A,0.03,1,0.07,0.13,N/A,0.07
0.14,N/A,0.56,0.07,0.13,0.62,0.26,N/A,0.09,0.07,1,0.32,N/A,0.21
0.17,N/A,0.57,0.13,0.31,0.63,0.50,N/A,0.07,0.13,0.32,1,N/A,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,N/A,0.22,0.07,0.09,0.29,0.24,N/A,0.02,0.07,0.21,0.25,N/A,1
