1,0.08,0.05,0.06,0.05,0.01,0.21,0.07,0.22,0.11,-0.02,0.08,0.05,0.09,0.16,0.16,0.15,0.26,0.28,0.09,0.24,0.20,0.07,0.06,0.14,0.23,N/A,N/A,0.02
0.08,1,0.01,0.07,0.17,0.24,0.27,0.10,0.16,0.03,0.14,0.09,0.04,0.08,0.44,0.25,0.21,0.23,0.22,0.13,0.26,0.45,0.22,0.16,0.43,0.26,N/A,N/A,0.11
0.05,0.01,1,0.05,0.00,0.02,-0.01,0.03,0.02,0.07,0.02,-0.00,0.00,0.06,0.02,0.03,0.07,0.07,0.03,-0.00,0.09,0.04,0.01,0.17,0.02,0.07,N/A,N/A,0.01
0.06,0.07,0.05,1,0.01,0.04,0.07,0.09,0.03,0.11,0.12,-0.01,-0.00,0.10,0.20,0.06,0.13,0.30,0.07,0.18,0.43,0.06,0.01,0.44,0.18,0.49,N/A,N/A,0.04
0.05,0.17,0.00,0.01,1,0.08,0.16,0.03,0.15,-0.02,0.01,0.03,-0.02,0.08,0.17,0.28,0.09,0.14,0.03,0.08,0.16,0.25,0.13,0.06,0.16,0.16,N/A,N/A,0.01
0.01,0.24,0.02,0.04,0.08,1,0.08,0.02,0.03,0.03,0.05,0.03,0.02,0.05,0.20,0.18,0.02,0.12,0.15,0.01,0.17,0.22,0.07,0.03,0.25,0.14,N/A,N/A,0.02
0.21,0.27,-0.01,0.07,0.16,0.08,1,0.02,0.29,0.04,0.33,0.10,0.02,0.25,0.50,0.23,0.18,0.44,0.20,0.31,0.39,0.31,0.07,0.20,0.34,0.38,N/A,N/A,0.02
0.07,0.10,0.03,0.09,0.03,0.02,0.02,1,0.02,0.15,0.03,0.05,0.00,0.11,0.11,0.05,0.12,0.20,0.03,0.02,0.23,0.04,0.10,0.13,0.05,0.18,N/A,N/A,0.05
0.22,0.16,0.02,0.03,0.15,0.03,0.29,0.02,1,0.07,0.03,-0.00,0.04,0.20,0.19,0.32,0.19,0.19,0.19,0.01,0.26,0.43,0.12,0.06,0.19,0.20,N/A,N/A,0.02
0.11,0.03,0.07,0.11,-0.02,0.03,0.04,0.15,0.07,1,0.04,-0.05,-0.02,0.10,0.05,-0.01,0.10,0.14,0.01,-0.04,0.16,0.02,0.05,0.16,0.06,0.10,N/A,N/A,0.07
-0.02,0.14,0.02,0.12,0.01,0.05,0.33,0.03,0.03,0.04,1,0.04,0.03,0.08,0.36,0.05,0.06,0.39,0.10,0.27,0.26,0.06,0.01,0.19,0.26,0.29,N/A,N/A,0.03
0.08,0.09,-0.00,-0.01,0.03,0.03,0.10,0.05,-0.00,-0.05,0.04,1,0.01,0.03,0.06,0.03,0.02,0.08,0.20,0.13,0.09,0.16,0.06,0.00,0.34,0.10,N/A,N/A,-0.01
0.05,0.04,0.00,-0.00,-0.02,0.02,0.02,0.00,0.04,-0.02,0.03,0.01,1,0.01,0.09,0.10,0.06,0.12,0.23,0.00,0.10,0.18,0.01,0.03,0.01,0.08,N/A,N/A,-0.02
0.09,0.08,0.06,0.10,0.08,0.05,0.25,0.11,0.20,0.10,0.08,0.03,0.01,1,0.23,0.19,0.48,0.34,0.07,0.06,0.37,0.17,0.13,0.18,0.14,0.30,N/A,N/A,0.00
0.16,0.44,0.02,0.20,0.17,0.20,0.50,0.11,0.19,0.05,0.36,0.06,0.09,0.23,1,0.24,0.27,0.60,0.26,0.39,0.57,0.41,0.10,0.24,0.63,0.58,N/A,N/A,0.10
0.16,0.25,0.03,0.06,0.28,0.18,0.23,0.05,0.32,-0.01,0.05,0.03,0.10,0.19,0.24,1,0.20,0.26,0.20,0.08,0.29,0.48,0.26,0.06,0.23,0.25,N/A,N/A,0.03
