1,N/A,0.06,0.15,0.10,0.23,0.28,0.09,0.08,0.09,0.15,N/A,0.12,0.16,0.00,0.28,0.07,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,N/A,1,0.09,0.23,0.18,0.03,0.34,0.09,0.27,0.10,N/A,0.29,0.13,0.06,0.15,0.03,N/A
0.15,N/A,0.09,1,0.14,0.15,0.12,0.04,0.38,0.07,0.12,N/A,0.15,0.04,0.03,0.28,-0.02,N/A
0.10,N/A,0.23,0.14,1,0.22,0.19,0.35,0.19,0.28,0.15,N/A,0.22,0.16,0.17,0.28,0.03,N/A
0.23,N/A,0.18,0.15,0.22,1,0.32,0.19,0.22,0.23,0.31,N/A,0.22,0.19,0.11,0.26,0.04,N/A
0.28,N/A,0.03,0.12,0.19,0.32,1,0.09,0.18,0.06,0.12,N/A,0.10,0.14,0.05,0.22,0.01,N/A
0.09,N/A,0.34,0.04,0.35,0.19,0.09,1,0.09,0.24,0.15,N/A,0.05,0.02,0.14,0.22,0.02,N/A
0.08,N/A,0.09,0.38,0.19,0.22,0.18,0.09,1,0.19,0.40,N/A,0.15,0.12,0.09,0.21,-0.03,N/A
0.09,N/A,0.27,0.07,0.28,0.23,0.06,0.24,0.19,1,0.19,N/A,0.12,0.16,0.05,0.19,0.01,N/A
0.15,N/A,0.10,0.12,0.15,0.31,0.12,0.15,0.40,0.19,1,N/A,0.11,0.14,0.14,0.29,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,N/A,0.29,0.15,0.22,0.22,0.10,0.05,0.15,0.12,0.11,N/A,1,0.10,0.04,0.21,0.03,N/A
0.16,N/A,0.13,0.04,0.16,0.19,0.14,0.02,0.12,0.16,0.14,N/A,0.10,1,0.02,0.20,0.01,N/A
0.00,N/A,0.06,0.03,0.17,0.11,0.05,0.14,0.09,0.05,0.14,N/A,0.04,0.02,1,0.09,0.02,N/A
0.28,N/A,0.15,0.28,0.28,0.26,0.22,0.22,0.21,0.19,0.29,N/A,0.21,0.20,0.09,1,-0.01,N/A
0.07,N/A,0.03,-0.02,0.03,0.04,0.01,0.02,-0.03,0.01,0.03,N/A,0.03,0.01,0.02,-0.01,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
