1,0.03,0.13,0.02,0.01,0.05,0.05,0.01,-0.00,0.36
0.03,1,0.08,0.19,0.22,0.04,0.04,0.27,0.08,0.16
0.13,0.08,1,0.14,0.22,-0.04,-0.04,0.09,-0.00,0.14
0.02,0.19,0.14,1,0.18,-0.02,-0.02,0.13,0.01,0.12
0.01,0.22,0.22,0.18,1,0.06,0.06,0.07,0.03,0.26
0.05,0.04,-0.04,-0.02,0.06,1,1.00,0.01,-0.02,0.03
0.05,0.04,-0.04,-0.02,0.06,1.00,1,0.01,-0.02,0.03
0.01,0.27,0.09,0.13,0.07,0.01,0.01,1,0.00,0.03
-0.00,0.08,-0.00,0.01,0.03,-0.02,-0.02,0.00,1,-0.01
0.36,0.16,0.14,0.12,0.26,0.03,0.03,0.03,-0.01,1
