1,-0.06,N/A,0.12,0.01,N/A,0.11,0.08,-0.01,0.11,-0.03,0.02,0.11,-0.06,0.10,0.03,-0.01,0.01,0.16,0.11,N/A,0.07,0.00,-0.02,0.14,0.08,-0.03,-0.03,-0.01,-0.01,N/A,0.09
-0.06,1,N/A,0.02,-0.01,N/A,0.05,0.01,-0.02,-0.02,0.04,0.02,0.16,0.59,0.01,0.02,0.06,0.57,0.07,0.04,N/A,0.09,0.05,0.15,-0.02,-0.02,-0.04,0.01,0.55,0.07,N/A,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.02,N/A,1,0.01,N/A,0.07,0.35,0.10,0.10,0.20,0.09,0.13,0.01,0.33,-0.02,0.10,0.09,0.38,0.17,N/A,0.13,0.06,0.07,0.11,0.06,0.02,0.17,0.09,0.06,N/A,0.21
0.01,-0.01,N/A,0.01,1,N/A,-0.07,0.01,-0.04,0.03,-0.05,0.03,0.10,-0.17,0.04,-0.05,0.05,0.06,0.10,0.08,N/A,-0.02,-0.03,0.05,0.13,-0.03,-0.04,0.02,-0.04,0.05,N/A,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.05,N/A,0.07,-0.07,N/A,1,0.03,-0.00,-0.03,0.02,0.01,-0.03,0.03,0.03,-0.01,0.11,0.11,0.13,0.02,N/A,0.15,0.16,0.03,0.10,0.02,-0.06,-0.01,0.13,0.08,N/A,0.12
0.08,0.01,N/A,0.35,0.01,N/A,0.03,1,0.22,0.17,0.03,0.18,0.11,0.01,0.47,0.09,0.10,0.05,0.50,0.12,N/A,0.13,0.13,0.01,0.02,0.10,0.05,0.13,0.06,0.07,N/A,0.27
-0.01,-0.02,N/A,0.10,-0.04,N/A,-0.00,0.22,1,0.09,-0.01,0.09,0.01,0.01,0.20,0.00,0.03,0.01,0.10,0.03,N/A,0.01,0.03,0.00,0.00,0.04,-0.00,0.04,0.02,0.01,N/A,0.06
0.11,-0.02,N/A,0.10,0.03,N/A,-0.03,0.17,0.09,1,0.03,0.10,0.07,-0.03,0.09,0.07,0.09,0.02,0.08,0.05,N/A,0.01,-0.00,0.04,0.06,0.04,0.01,0.10,0.04,0.01,N/A,0.02
-0.03,0.04,N/A,0.20,-0.05,N/A,0.02,0.03,-0.01,0.03,1,-0.01,0.02,-0.08,0.05,0.03,-0.00,-0.00,0.06,0.05,N/A,0.07,-0.01,0.02,-0.01,0.26,0.01,0.04,0.02,0.05,N/A,0.01
0.02,0.02,N/A,0.09,0.03,N/A,0.01,0.18,0.09,0.10,-0.01,1,0.04,-0.00,0.07,0.01,0.32,-0.01,0.08,0.03,N/A,0.03,0.43,0.00,0.03,0.02,0.00,0.03,0.02,0.02,N/A,0.02
0.11,0.16,N/A,0.13,0.10,N/A,-0.03,0.11,0.01,0.07,0.02,0.04,1,0.09,0.10,-0.02,0.02,0.06,0.14,0.18,N/A,0.14,0.01,0.03,0.11,-0.01,-0.01,0.07,0.06,0.00,N/A,0.09
-0.06,0.59,N/A,0.01,-0.17,N/A,0.03,0.01,0.01,-0.03,-0.08,-0.00,0.09,1,-0.02,0.03,-0.05,0.48,0.11,-0.05,N/A,0.12,0.06,0.17,0.07,-0.02,0.06,0.01,0.55,0.03,N/A,-0.05
0.10,0.01,N/A,0.33,0.04,N/A,0.03,0.47,0.20,0.09,0.05,0.07,0.10,-0.02,1,0.01,0.02,0.00,0.27,0.10,N/A,0.09,0.02,-0.02,0.07,0.11,0.01,0.07,0.02,-0.01,N/A,0.16
0.03,0.02,N/A,-0.02,-0.05,N/A,-0.01,0.09,0.00,0.07,0.03,0.01,-0.02,0.03,0.01,1,0.01,0.02,0.11,0.18,N/A,0.06,0.01,0.01,0.09,-0.04,0.05,0.06,0.01,0.03,N/A,0.08
-0.01,0.06,N/A,0.10,0.05,N/A,0.11,0.10,0.03,0.09,-0.00,0.32,0.02,-0.05,0.02,0.01,1,0.13,0.13,0.19,N/A,0.12,0.36,0.14,0.07,0.07,0.04,0.02,0.12,0.03,N/A,0.14
0.01,0.57,N/A,0.09,0.06,N/A,0.11,0.05,0.01,0.02,-0.00,-0.01,0.06,0.48,0.00,0.02,0.13,1,0.21,0.07,N/A,0.25,0.06,0.16,0.11,0.03,0.02,0.02,0.78,0.04,N/A,0.12
0.16,0.07,N/A,0.38,0.10,N/A,0.13,0.50,0.10,0.08,0.06,0.08,0.14,0.11,0.27,0.11,0.13,0.21,1,0.33,N/A,0.27,0.05,0.15,0.21,0.18,0.10,0.05,0.28,0.12,N/A,0.47
0.11,0.04,N/A,0.17,0.08,N/A,0.02,0.12,0.03,0.05,0.05,0.03,0.18,-0.05,0.10,0.18,0.19,0.07,0.33,1,N/A,0.22,-0.03,0.13,0.19,0.08,0.01,0.07,0.09,-0.00,N/A,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.09,N/A,0.13,-0.02,N/A,0.15,0.13,0.01,0.01,0.07,0.03,0.14,0.12,0.09,0.06,0.12,0.25,0.27,0.22,N/A,1,0.05,0.08,0.14,-0.00,0.28,0.03,0.25,0.06,N/A,0.16
0.00,0.05,N/A,0.06,-0.03,N/A,0.16,0.13,0.03,-0.00,-0.01,0.43,0.01,0.06,0.02,0.01,0.36,0.06,0.05,-0.03,N/A,0.05,1,0.02,0.08,-0.01,-0.02,0.02,0.06,0.08,N/A,0.07
-0.02,0.15,N/A,0.07,0.05,N/A,0.03,0.01,0.00,0.04,0.02,0.00,0.03,0.17,-0.02,0.01,0.14,0.16,0.15,0.13,N/A,0.08,0.02,1,0.07,0.08,-0.02,0.02,0.23,-0.02,N/A,0.09
0.14,-0.02,N/A,0.11,0.13,N/A,0.10,0.02,0.00,0.06,-0.01,0.03,0.11,0.07,0.07,0.09,0.07,0.11,0.21,0.19,N/A,0.14,0.08,0.07,1,0.04,-0.01,0.08,0.16,0.04,N/A,0.20
0.08,-0.02,N/A,0.06,-0.03,N/A,0.02,0.10,0.04,0.04,0.26,0.02,-0.01,-0.02,0.11,-0.04,0.07,0.03,0.18,0.08,N/A,-0.00,-0.01,0.08,0.04,1,-0.03,0.05,0.03,0.00,N/A,0.05
-0.03,-0.04,N/A,0.02,-0.04,N/A,-0.06,0.05,-0.00,0.01,0.01,0.00,-0.01,0.06,0.01,0.05,0.04,0.02,0.10,0.01,N/A,0.28,-0.02,-0.02,-0.01,-0.03,1,0.01,0.04,0.00,N/A,0.03
-0.03,0.01,N/A,0.17,0.02,N/A,-0.01,0.13,0.04,0.10,0.04,0.03,0.07,0.01,0.07,0.06,0.02,0.02,0.05,0.07,N/A,0.03,0.02,0.02,0.08,0.05,0.01,1,0.01,-0.02,N/A,0.06
-0.01,0.55,N/A,0.09,-0.04,N/A,0.13,0.06,0.02,0.04,0.02,0.02,0.06,0.55,0.02,0.01,0.12,0.78,0.28,0.09,N/A,0.25,0.06,0.23,0.16,0.03,0.04,0.01,1,0.08,N/A,0.14
-0.01,0.07,N/A,0.06,0.05,N/A,0.08,0.07,0.01,0.01,0.05,0.02,0.00,0.03,-0.01,0.03,0.03,0.04,0.12,-0.00,N/A,0.06,0.08,-0.02,0.04,0.00,0.00,-0.02,0.08,1,N/A,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,-0.01,N/A,0.21,0.06,N/A,0.12,0.27,0.06,0.02,0.01,0.02,0.09,-0.05,0.16,0.08,0.14,0.12,0.47,0.15,N/A,0.16,0.07,0.09,0.20,0.05,0.03,0.06,0.14,0.18,N/A,1
