1,0.20,-0.00,0.13,0.11,0.05,0.01,N/A,0.34,0.01,0.01,-0.01,0.29,0.02,0.19,-0.00,0.11,0.04,0.21,0.06,0.01,0.04,0.11,0.02,0.01,0.14,0.19
0.20,1,0.01,0.13,0.09,0.03,-0.01,N/A,0.08,0.03,0.06,0.03,0.31,0.02,0.32,-0.00,0.00,0.14,0.30,0.14,0.03,-0.01,0.21,0.04,-0.01,0.01,0.06
-0.00,0.01,1,0.04,0.06,0.11,0.00,N/A,0.13,0.35,0.03,0.01,0.20,0.01,0.12,0.00,0.04,0.23,0.17,0.00,0.02,-0.00,0.18,0.02,0.00,0.42,0.00
0.13,0.13,0.04,1,0.14,0.06,0.06,N/A,0.34,-0.01,0.06,0.05,0.19,0.14,0.32,0.00,0.08,0.16,0.16,0.11,0.06,0.09,0.13,0.04,-0.00,-0.01,0.12
0.11,0.09,0.06,0.14,1,0.09,0.04,N/A,0.05,0.10,0.07,0.04,0.14,0.03,0.24,0.04,0.06,0.18,0.16,0.01,0.09,0.00,0.17,0.04,0.04,0.04,0.14
0.05,0.03,0.11,0.06,0.09,1,0.43,N/A,0.01,0.15,0.02,0.01,0.14,0.18,0.18,-0.00,0.02,0.05,0.03,0.14,0.05,0.17,0.11,0.00,-0.00,0.19,-0.00
0.01,-0.01,0.00,0.06,0.04,0.43,1,N/A,0.02,0.02,-0.00,0.03,0.10,0.13,0.16,0.09,0.07,0.08,0.02,0.15,0.03,0.14,0.07,0.02,0.02,-0.00,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.08,0.13,0.34,0.05,0.01,0.02,N/A,1,0.01,-0.02,-0.03,0.35,0.09,0.26,0.01,0.16,0.09,0.12,0.10,0.04,0.04,0.12,-0.01,0.03,-0.00,0.05
0.01,0.03,0.35,-0.01,0.10,0.15,0.02,N/A,0.01,1,-0.02,0.05,0.11,0.00,0.12,0.01,0.04,0.07,0.04,0.03,0.03,-0.02,0.19,-0.02,0.02,0.63,0.02
0.01,0.06,0.03,0.06,0.07,0.02,-0.00,N/A,-0.02,-0.02,1,0.04,0.06,0.07,0.04,-0.05,0.05,0.00,0.13,0.02,0.03,-0.00,0.01,-0.03,0.03,-0.01,-0.01
-0.01,0.03,0.01,0.05,0.04,0.01,0.03,N/A,-0.03,0.05,0.04,1,0.03,0.01,0.14,-0.01,0.06,0.17,0.17,0.02,0.07,0.07,0.03,0.01,-0.04,0.01,0.17
0.29,0.31,0.20,0.19,0.14,0.14,0.10,N/A,0.35,0.11,0.06,0.03,1,0.22,0.29,0.01,0.27,0.23,0.23,0.10,0.06,0.04,0.19,0.02,-0.01,0.17,0.07
0.02,0.02,0.01,0.14,0.03,0.18,0.13,N/A,0.09,0.00,0.07,0.01,0.22,1,0.20,0.05,0.06,0.09,0.06,0.14,-0.03,0.14,0.06,0.07,0.01,0.01,0.01
0.19,0.32,0.12,0.32,0.24,0.18,0.16,N/A,0.26,0.12,0.04,0.14,0.29,0.20,1,0.13,0.12,0.39,0.36,0.20,0.06,0.14,0.44,0.15,0.17,0.06,0.13
-0.00,-0.00,0.00,0.00,0.04,-0.00,0.09,N/A,0.01,0.01,-0.05,-0.01,0.01,0.05,0.13,1,0.03,0.31,-0.00,0.04,0.03,0.00,0.01,0.02,-0.00,-0.00,0.01
0.11,0.00,0.04,0.08,0.06,0.02,0.07,N/A,0.16,0.04,0.05,0.06,0.27,0.06,0.12,0.03,1,0.12,0.02,0.04,0.03,0.12,0.17,-0.01,0.03,0.03,0.08
0.04,0.14,0.23,0.16,0.18,0.05,0.08,N/A,0.09,0.07,0.00,0.17,0.23,0.09,0.39,0.31,0.12,1,0.29,0.15,0.04,0.02,0.20,0.03,0.10,0.00,0.18
0.21,0.30,0.17,0.16,0.16,0.03,0.02,N/A,0.12,0.04,0.13,0.17,0.23,0.06,0.36,-0.00,0.02,0.29,1,0.09,0.06,0.01,0.23,0.00,0.05,0.02,0.11
0.06,0.14,0.00,0.11,0.01,0.14,0.15,N/A,0.10,0.03,0.02,0.02,0.10,0.14,0.20,0.04,0.04,0.15,0.09,1,0.05,0.07,0.04,0.03,0.02,0.00,0.00
0.01,0.03,0.02,0.06,0.09,0.05,0.03,N/A,0.04,0.03,0.03,0.07,0.06,-0.03,0.06,0.03,0.03,0.04,0.06,0.05,1,-0.00,0.06,0.02,-0.01,0.01,0.10
0.04,-0.01,-0.00,0.09,0.00,0.17,0.14,N/A,0.04,-0.02,-0.00,0.07,0.04,0.14,0.14,0.00,0.12,0.02,0.01,0.07,-0.00,1,0.01,-0.01,-0.00,-0.00,0.02
0.11,0.21,0.18,0.13,0.17,0.11,0.07,N/A,0.12,0.19,0.01,0.03,0.19,0.06,0.44,0.01,0.17,0.20,0.23,0.04,0.06,0.01,1,0.11,0.29,0.28,0.11
0.02,0.04,0.02,0.04,0.04,0.00,0.02,N/A,-0.01,-0.02,-0.03,0.01,0.02,0.07,0.15,0.02,-0.01,0.03,0.00,0.03,0.02,-0.01,0.11,1,0.03,-0.02,0.02
0.01,-0.01,0.00,-0.00,0.04,-0.00,0.02,N/A,0.03,0.02,0.03,-0.04,-0.01,0.01,0.17,-0.00,0.03,0.10,0.05,0.02,-0.01,-0.00,0.29,0.03,1,0.01,0.02
0.14,0.01,0.42,-0.01,0.04,0.19,-0.00,N/A,-0.00,0.63,-0.01,0.01,0.17,0.01,0.06,-0.00,0.03,0.00,0.02,0.00,0.01,-0.00,0.28,-0.02,0.01,1,0.05
0.19,0.06,0.00,0.12,0.14,-0.00,-0.00,N/A,0.05,0.02,-0.01,0.17,0.07,0.01,0.13,0.01,0.08,0.18,0.11,0.00,0.10,0.02,0.11,0.02,0.02,0.05,1
