1,N/A,0.09,0.19,0.17,0.12,0.25,0.12,0.23,0.03,0.10,0.13,0.07,N/A,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,N/A,1,0.24,0.06,0.01,0.04,0.01,0.14,-0.00,0.03,0.05,0.00,N/A,0.17
0.19,N/A,0.24,1,0.40,0.04,0.42,0.16,0.41,0.27,0.11,0.16,0.08,N/A,0.37
0.17,N/A,0.06,0.40,1,0.16,0.57,0.30,0.66,0.70,0.30,0.36,0.15,N/A,0.51
0.12,N/A,0.01,0.04,0.16,1,0.23,0.14,0.24,0.08,0.21,0.20,0.03,N/A,0.23
0.25,N/A,0.04,0.42,0.57,0.23,1,0.32,0.64,0.39,0.34,0.37,0.19,N/A,0.51
0.12,N/A,0.01,0.16,0.30,0.14,0.32,1,0.27,0.13,0.36,0.32,0.07,N/A,0.27
0.23,N/A,0.14,0.41,0.66,0.24,0.64,0.27,1,0.37,0.34,0.47,0.24,N/A,0.62
0.03,N/A,-0.00,0.27,0.70,0.08,0.39,0.13,0.37,1,0.16,0.24,0.05,N/A,0.25
0.10,N/A,0.03,0.11,0.30,0.21,0.34,0.36,0.34,0.16,1,0.40,0.29,N/A,0.29
0.13,N/A,0.05,0.16,0.36,0.20,0.37,0.32,0.47,0.24,0.40,1,0.25,N/A,0.33
0.07,N/A,0.00,0.08,0.15,0.03,0.19,0.07,0.24,0.05,0.29,0.25,1,N/A,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.29,N/A,0.17,0.37,0.51,0.23,0.51,0.27,0.62,0.25,0.29,0.33,0.16,N/A,1
