1,0.04,0.05,0.19,0.13,0.24,0.22,0.03,-0.03,N/A,0.18,0.14,0.26,0.21,N/A,N/A,0.16,0.06,0.34,0.36,0.03,0.06,0.39,0.04,0.21,0.32
0.04,1,0.10,0.11,-0.05,-0.05,0.07,0.01,-0.01,N/A,-0.12,0.09,0.07,0.04,N/A,N/A,0.04,0.02,0.16,0.03,-0.09,-0.00,0.08,0.01,0.06,0.15
0.05,0.10,1,0.03,0.11,0.01,0.13,0.16,0.07,N/A,-0.01,0.69,-0.01,-0.02,N/A,N/A,0.03,0.01,0.16,0.05,-0.03,-0.01,0.09,0.02,-0.01,0.01
0.19,0.11,0.03,1,0.08,-0.01,0.06,0.01,0.03,N/A,0.11,0.33,0.09,-0.00,N/A,N/A,0.04,0.07,0.08,0.05,0.04,0.01,0.12,-0.02,0.08,0.11
0.13,-0.05,0.11,0.08,1,0.12,0.20,0.11,-0.03,N/A,0.38,0.13,0.13,0.06,N/A,N/A,0.09,0.05,0.31,0.14,-0.00,0.12,0.28,0.17,0.25,0.31
0.24,-0.05,0.01,-0.01,0.12,1,0.04,0.03,-0.06,N/A,0.12,-0.02,0.17,0.14,N/A,N/A,0.02,-0.02,0.19,0.08,0.05,0.01,0.24,0.09,0.39,0.22
0.22,0.07,0.13,0.06,0.20,0.04,1,0.03,0.08,N/A,0.10,0.15,0.16,0.09,N/A,N/A,0.14,0.08,0.21,0.16,0.08,0.03,0.16,0.09,0.12,0.24
0.03,0.01,0.16,0.01,0.11,0.03,0.03,1,0.04,N/A,0.03,0.16,0.18,-0.01,N/A,N/A,0.02,-0.01,0.23,0.10,0.07,0.51,0.08,0.11,0.07,0.09
-0.03,-0.01,0.07,0.03,-0.03,-0.06,0.08,0.04,1,N/A,0.02,0.07,0.01,0.15,N/A,N/A,0.08,0.02,0.12,-0.05,0.02,-0.04,0.05,-0.03,-0.01,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,-0.12,-0.01,0.11,0.38,0.12,0.10,0.03,0.02,N/A,1,0.07,0.23,0.11,N/A,N/A,0.10,0.07,0.29,0.19,0.05,0.12,0.31,0.13,0.19,0.32
0.14,0.09,0.69,0.33,0.13,-0.02,0.15,0.16,0.07,N/A,0.07,1,0.11,-0.03,N/A,N/A,0.14,0.08,0.21,0.05,0.01,0.02,0.18,0.06,0.02,0.14
0.26,0.07,-0.01,0.09,0.13,0.17,0.16,0.18,0.01,N/A,0.23,0.11,1,0.10,N/A,N/A,0.09,0.05,0.53,0.16,0.01,0.20,0.23,0.05,0.13,0.33
0.21,0.04,-0.02,-0.00,0.06,0.14,0.09,-0.01,0.15,N/A,0.11,-0.03,0.10,1,N/A,N/A,0.01,0.02,0.21,0.22,0.05,0.00,0.15,-0.03,0.09,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.04,0.03,0.04,0.09,0.02,0.14,0.02,0.08,N/A,0.10,0.14,0.09,0.01,N/A,N/A,1,0.02,0.19,0.07,0.01,0.05,0.15,0.03,0.11,0.13
0.06,0.02,0.01,0.07,0.05,-0.02,0.08,-0.01,0.02,N/A,0.07,0.08,0.05,0.02,N/A,N/A,0.02,1,0.07,0.03,0.03,0.01,0.11,0.02,0.01,0.06
0.34,0.16,0.16,0.08,0.31,0.19,0.21,0.23,0.12,N/A,0.29,0.21,0.53,0.21,N/A,N/A,0.19,0.07,1,0.33,0.04,0.19,0.34,0.16,0.26,0.37
0.36,0.03,0.05,0.05,0.14,0.08,0.16,0.10,-0.05,N/A,0.19,0.05,0.16,0.22,N/A,N/A,0.07,0.03,0.33,1,0.08,0.22,0.35,0.08,0.19,0.26
0.03,-0.09,-0.03,0.04,-0.00,0.05,0.08,0.07,0.02,N/A,0.05,0.01,0.01,0.05,N/A,N/A,0.01,0.03,0.04,0.08,1,0.05,0.09,0.03,-0.03,0.05
0.06,-0.00,-0.01,0.01,0.12,0.01,0.03,0.51,-0.04,N/A,0.12,0.02,0.20,0.00,N/A,N/A,0.05,0.01,0.19,0.22,0.05,1,0.06,0.09,0.11,0.10
0.39,0.08,0.09,0.12,0.28,0.24,0.16,0.08,0.05,N/A,0.31,0.18,0.23,0.15,N/A,N/A,0.15,0.11,0.34,0.35,0.09,0.06,1,0.14,0.23,0.28
0.04,0.01,0.02,-0.02,0.17,0.09,0.09,0.11,-0.03,N/A,0.13,0.06,0.05,-0.03,N/A,N/A,0.03,0.02,0.16,0.08,0.03,0.09,0.14,1,0.19,0.13
0.21,0.06,-0.01,0.08,0.25,0.39,0.12,0.07,-0.01,N/A,0.19,0.02,0.13,0.09,N/A,N/A,0.11,0.01,0.26,0.19,-0.03,0.11,0.23,0.19,1,0.27
0.32,0.15,0.01,0.11,0.31,0.22,0.24,0.09,0.03,N/A,0.32,0.14,0.33,0.15,N/A,N/A,0.13,0.06,0.37,0.26,0.05,0.10,0.28,0.13,0.27,1
