1,0.16,0.24,0.37,0.27,0.20,0.01,N/A,0.35,0.05,0.08,0.28,0.36,0.22,0.26,0.12,0.32,-0.00,0.09,0.06,0.10,0.23
0.16,1,0.27,0.23,0.19,0.07,0.01,N/A,0.17,-0.02,0.04,0.07,0.19,0.07,0.06,0.06,0.13,0.07,0.01,0.04,0.04,0.08
0.24,0.27,1,0.42,0.36,0.25,0.13,N/A,0.28,0.05,0.15,0.25,0.43,0.31,0.30,0.21,0.35,0.05,0.10,0.02,0.11,0.21
0.37,0.23,0.42,1,0.29,0.48,0.08,N/A,0.39,0.16,0.29,0.46,0.62,0.38,0.36,0.30,0.43,0.05,0.24,0.21,0.22,0.39
0.27,0.19,0.36,0.29,1,0.25,0.06,N/A,0.34,0.23,0.08,0.23,0.35,0.32,0.23,0.17,0.29,0.05,0.10,0.11,0.16,0.19
0.20,0.07,0.25,0.48,0.25,1,0.04,N/A,0.30,0.17,0.33,0.61,0.58,0.31,0.50,0.24,0.36,0.03,0.25,0.28,0.18,0.52
0.01,0.01,0.13,0.08,0.06,0.04,1,N/A,0.03,0.06,0.05,0.09,0.10,0.02,0.27,0.03,0.05,0.02,0.01,0.03,0.01,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.35,0.17,0.28,0.39,0.34,0.30,0.03,N/A,1,0.12,0.20,0.27,0.52,0.20,0.36,0.18,0.39,0.03,0.21,0.12,0.15,0.39
0.05,-0.02,0.05,0.16,0.23,0.17,0.06,N/A,0.12,1,0.09,0.27,0.20,0.17,0.17,0.07,0.17,0.03,0.06,0.11,0.17,0.20
0.08,0.04,0.15,0.29,0.08,0.33,0.05,N/A,0.20,0.09,1,0.21,0.37,0.22,0.20,0.08,0.25,0.01,0.07,0.24,0.12,0.24
0.28,0.07,0.25,0.46,0.23,0.61,0.09,N/A,0.27,0.27,0.21,1,0.53,0.34,0.46,0.28,0.38,0.04,0.27,0.26,0.21,0.43
0.36,0.19,0.43,0.62,0.35,0.58,0.10,N/A,0.52,0.20,0.37,0.53,1,0.43,0.53,0.41,0.55,0.08,0.31,0.30,0.24,0.51
0.22,0.07,0.31,0.38,0.32,0.31,0.02,N/A,0.20,0.17,0.22,0.34,0.43,1,0.30,0.29,0.42,-0.00,0.22,0.08,0.11,0.20
0.26,0.06,0.30,0.36,0.23,0.50,0.27,N/A,0.36,0.17,0.20,0.46,0.53,0.30,1,0.22,0.33,0.03,0.12,0.29,0.17,0.35
0.12,0.06,0.21,0.30,0.17,0.24,0.03,N/A,0.18,0.07,0.08,0.28,0.41,0.29,0.22,1,0.30,0.00,0.21,0.09,0.12,0.26
0.32,0.13,0.35,0.43,0.29,0.36,0.05,N/A,0.39,0.17,0.25,0.38,0.55,0.42,0.33,0.30,1,-0.01,0.34,0.15,0.17,0.35
-0.00,0.07,0.05,0.05,0.05,0.03,0.02,N/A,0.03,0.03,0.01,0.04,0.08,-0.00,0.03,0.00,-0.01,1,-0.02,0.02,-0.00,0.01
0.09,0.01,0.10,0.24,0.10,0.25,0.01,N/A,0.21,0.06,0.07,0.27,0.31,0.22,0.12,0.21,0.34,-0.02,1,0.05,0.06,0.36
0.06,0.04,0.02,0.21,0.11,0.28,0.03,N/A,0.12,0.11,0.24,0.26,0.30,0.08,0.29,0.09,0.15,0.02,0.05,1,0.19,0.27
0.10,0.04,0.11,0.22,0.16,0.18,0.01,N/A,0.15,0.17,0.12,0.21,0.24,0.11,0.17,0.12,0.17,-0.00,0.06,0.19,1,0.15
0.23,0.08,0.21,0.39,0.19,0.52,0.02,N/A,0.39,0.20,0.24,0.43,0.51,0.20,0.35,0.26,0.35,0.01,0.36,0.27,0.15,1
