1,0.14,0.00,N/A,N/A,0.33,0.06,0.01,0.28,0.02,0.03,0.13,0.25,0.24,0.26,-0.00,0.39,0.20,0.01,0.02,N/A,N/A,N/A,N/A,N/A,0.12,N/A,0.26,0.22
0.14,1,0.08,N/A,N/A,0.19,0.12,0.03,0.11,0.03,0.01,0.17,0.21,0.27,0.34,0.17,0.18,0.12,0.07,0.05,N/A,N/A,N/A,N/A,N/A,0.27,N/A,0.34,0.25
0.00,0.08,1,N/A,N/A,0.03,0.05,0.02,0.09,0.17,0.01,0.02,0.18,0.11,0.20,0.05,0.05,0.02,0.11,0.12,N/A,N/A,N/A,N/A,N/A,0.40,N/A,0.20,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.33,0.19,0.03,N/A,N/A,1,0.06,0.09,0.33,-0.01,0.02,0.15,0.24,0.21,0.37,-0.02,0.59,0.19,0.05,0.03,N/A,N/A,N/A,N/A,N/A,0.16,N/A,0.37,0.34
0.06,0.12,0.05,N/A,N/A,0.06,1,-0.03,0.07,-0.03,-0.00,-0.04,0.08,0.05,0.13,-0.11,0.03,0.09,-0.03,-0.06,N/A,N/A,N/A,N/A,N/A,0.04,N/A,0.13,0.05
0.01,0.03,0.02,N/A,N/A,0.09,-0.03,1,0.02,0.15,0.02,0.13,0.08,0.18,0.09,0.08,0.00,0.03,-0.01,0.04,N/A,N/A,N/A,N/A,N/A,0.08,N/A,0.09,0.12
0.28,0.11,0.09,N/A,N/A,0.33,0.07,0.02,1,0.19,0.07,0.18,0.41,0.25,0.46,0.00,0.31,0.26,0.20,0.10,N/A,N/A,N/A,N/A,N/A,0.26,N/A,0.46,0.44
0.02,0.03,0.17,N/A,N/A,-0.01,-0.03,0.15,0.19,1,0.03,0.01,0.15,0.08,0.22,0.17,-0.00,0.11,0.10,0.17,N/A,N/A,N/A,N/A,N/A,0.24,N/A,0.22,0.23
