1,0.21,0.10,0.23,0.31,0.36,0.18
0.21,1,0.27,0.16,0.08,0.07,0.10
0.10,0.27,1,0.02,0.02,0.09,0.12
0.23,0.16,0.02,1,0.02,0.04,0.06
0.31,0.08,0.02,0.02,1,0.17,0.17
0.36,0.07,0.09,0.04,0.17,1,0.24
0.18,0.10,0.12,0.06,0.17,0.24,1
