1,0.21,0.35,0.26,0.26,0.29,0.01,0.25,0.10,0.42,0.16
0.21,1,0.53,0.17,0.31,0.38,-0.06,0.22,0.18,0.36,0.04
0.35,0.53,1,0.24,0.32,0.31,-0.00,0.42,0.34,0.64,0.04
0.26,0.17,0.24,1,0.34,0.25,0.02,0.32,0.30,0.48,0.32
0.26,0.31,0.32,0.34,1,0.30,0.02,0.33,0.37,0.47,0.08
0.29,0.38,0.31,0.25,0.30,1,0.02,0.22,0.22,0.31,0.11
0.01,-0.06,-0.00,0.02,0.02,0.02,1,0.03,0.01,0.01,-0.00
0.25,0.22,0.42,0.32,0.33,0.22,0.03,1,0.51,0.55,0.11
0.10,0.18,0.34,0.30,0.37,0.22,0.01,0.51,1,0.52,0.14
0.42,0.36,0.64,0.48,0.47,0.31,0.01,0.55,0.52,1,0.20
0.16,0.04,0.04,0.32,0.08,0.11,-0.00,0.11,0.14,0.20,1
