N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.02,N/A,0.15,0.01,0.12,N/A,N/A,0.04,0.07,-0.01,N/A,0.04
N/A,0.02,1,N/A,0.09,0.03,0.05,N/A,N/A,0.01,0.11,0.01,N/A,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.15,0.09,N/A,1,0.14,0.01,N/A,N/A,0.02,0.16,0.09,N/A,0.19
N/A,0.01,0.03,N/A,0.14,1,0.06,N/A,N/A,0.07,-0.02,0.01,N/A,0.03
N/A,0.12,0.05,N/A,0.01,0.06,1,N/A,N/A,0.01,0.03,-0.02,N/A,-0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.04,0.01,N/A,0.02,0.07,0.01,N/A,N/A,1,0.04,0.00,N/A,0.07
N/A,0.07,0.11,N/A,0.16,-0.02,0.03,N/A,N/A,0.04,1,0.13,N/A,0.22
N/A,-0.01,0.01,N/A,0.09,0.01,-0.02,N/A,N/A,0.00,0.13,1,N/A,0.32
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.04,0.03,N/A,0.19,0.03,-0.05,N/A,N/A,0.07,0.22,0.32,N/A,1
