1,0.30,0.46,0.13,0.23,0.05,0.07,0.02,0.22,0.30,0.10
0.30,1,0.49,0.24,0.18,0.21,0.04,0.22,0.34,0.31,0.18
0.46,0.49,1,0.24,0.25,0.16,0.11,0.11,0.41,0.42,0.13
0.13,0.24,0.24,1,0.20,0.10,0.28,0.03,0.21,0.37,0.23
0.23,0.18,0.25,0.20,1,0.11,0.31,0.10,0.17,0.50,0.06
0.05,0.21,0.16,0.10,0.11,1,0.02,0.03,0.36,0.23,0.05
0.07,0.04,0.11,0.28,0.31,0.02,1,0.02,0.08,0.31,0.06
0.02,0.22,0.11,0.03,0.10,0.03,0.02,1,0.22,0.05,0.10
0.22,0.34,0.41,0.21,0.17,0.36,0.08,0.22,1,0.31,0.07
0.30,0.31,0.42,0.37,0.50,0.23,0.31,0.05,0.31,1,0.16
0.10,0.18,0.13,0.23,0.06,0.05,0.06,0.10,0.07,0.16,1
