1,0.03,0.27,0.13,0.07,0.21,0.02,0.05,N/A,0.05,0.00,0.09,0.06,N/A,N/A,0.23,0.07,0.10,0.22,0.14,N/A
0.03,1,0.16,0.43,0.12,0.27,0.08,0.16,N/A,0.34,0.29,0.04,0.23,N/A,N/A,0.21,0.36,0.33,0.30,0.44,N/A
0.27,0.16,1,0.25,0.13,0.39,-0.03,0.11,N/A,0.16,0.06,0.13,0.31,N/A,N/A,0.26,0.18,0.25,0.20,0.32,N/A
0.13,0.43,0.25,1,0.32,0.44,0.18,0.43,N/A,0.52,0.22,0.20,0.35,N/A,N/A,0.37,0.58,0.37,0.35,0.49,N/A
0.07,0.12,0.13,0.32,1,0.24,0.05,0.36,N/A,0.31,0.22,0.15,0.18,N/A,N/A,0.21,0.26,0.18,0.18,0.30,N/A
0.21,0.27,0.39,0.44,0.24,1,0.12,0.28,N/A,0.24,0.19,0.30,0.46,N/A,N/A,0.52,0.31,0.40,0.41,0.48,N/A
0.02,0.08,-0.03,0.18,0.05,0.12,1,0.09,N/A,0.14,-0.05,0.02,0.06,N/A,N/A,0.15,0.12,0.07,0.06,0.05,N/A
0.05,0.16,0.11,0.43,0.36,0.28,0.09,1,N/A,0.32,0.07,0.46,0.17,N/A,N/A,0.20,0.31,0.23,0.20,0.33,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.34,0.16,0.52,0.31,0.24,0.14,0.32,N/A,1,0.12,0.10,0.15,N/A,N/A,0.29,0.40,0.21,0.17,0.41,N/A
0.00,0.29,0.06,0.22,0.22,0.19,-0.05,0.07,N/A,0.12,1,0.10,0.33,N/A,N/A,0.16,0.21,0.19,0.21,0.28,N/A
0.09,0.04,0.13,0.20,0.15,0.30,0.02,0.46,N/A,0.10,0.10,1,0.20,N/A,N/A,0.15,0.15,0.24,0.12,0.17,N/A
0.06,0.23,0.31,0.35,0.18,0.46,0.06,0.17,N/A,0.15,0.33,0.20,1,N/A,N/A,0.31,0.28,0.41,0.23,0.40,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.23,0.21,0.26,0.37,0.21,0.52,0.15,0.20,N/A,0.29,0.16,0.15,0.31,N/A,N/A,1,0.20,0.29,0.41,0.52,N/A
0.07,0.36,0.18,0.58,0.26,0.31,0.12,0.31,N/A,0.40,0.21,0.15,0.28,N/A,N/A,0.20,1,0.37,0.22,0.31,N/A
0.10,0.33,0.25,0.37,0.18,0.40,0.07,0.23,N/A,0.21,0.19,0.24,0.41,N/A,N/A,0.29,0.37,1,0.32,0.42,N/A
0.22,0.30,0.20,0.35,0.18,0.41,0.06,0.20,N/A,0.17,0.21,0.12,0.23,N/A,N/A,0.41,0.22,0.32,1,0.33,N/A
0.14,0.44,0.32,0.49,0.30,0.48,0.05,0.33,N/A,0.41,0.28,0.17,0.40,N/A,N/A,0.52,0.31,0.42,0.33,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
