1,0.08,0.10,0.12,0.04,0.01,-0.02,-0.00,0.11,0.02,0.05,0.17,0.01,0.00,0.14,-0.02,0.20
0.08,1,0.47,0.80,0.08,0.39,0.20,0.46,0.68,0.16,0.49,0.32,0.25,0.08,0.77,0.15,0.45
0.10,0.47,1,0.59,0.09,0.17,0.22,0.23,0.43,0.17,0.26,0.27,0.18,0.06,0.56,0.04,0.27
0.12,0.80,0.59,1,0.14,0.38,0.24,0.42,0.74,0.23,0.46,0.43,0.33,0.10,0.86,0.12,0.50
0.04,0.08,0.09,0.14,1,-0.01,0.01,0.05,0.13,0.16,0.05,0.03,0.05,-0.01,0.13,0.02,0.12
0.01,0.39,0.17,0.38,-0.01,1,0.01,0.26,0.24,0.01,0.12,0.19,0.13,0.12,0.26,0.02,0.16
-0.02,0.20,0.22,0.24,0.01,0.01,1,0.09,0.23,0.03,0.11,0.09,0.10,0.01,0.25,-0.00,0.06
-0.00,0.46,0.23,0.42,0.05,0.26,0.09,1,0.33,0.12,0.23,0.19,0.14,0.01,0.35,0.04,0.23
0.11,0.68,0.43,0.74,0.13,0.24,0.23,0.33,1,0.26,0.44,0.35,0.25,0.07,0.75,0.14,0.43
0.02,0.16,0.17,0.23,0.16,0.01,0.03,0.12,0.26,1,0.36,0.18,0.03,0.01,0.33,0.08,0.26
0.05,0.49,0.26,0.46,0.05,0.12,0.11,0.23,0.44,0.36,1,0.28,0.15,-0.01,0.52,0.14,0.31
0.17,0.32,0.27,0.43,0.03,0.19,0.09,0.19,0.35,0.18,0.28,1,0.12,0.15,0.44,-0.00,0.32
0.01,0.25,0.18,0.33,0.05,0.13,0.10,0.14,0.25,0.03,0.15,0.12,1,0.03,0.22,0.01,0.12
0.00,0.08,0.06,0.10,-0.01,0.12,0.01,0.01,0.07,0.01,-0.01,0.15,0.03,1,0.11,-0.01,0.08
0.14,0.77,0.56,0.86,0.13,0.26,0.25,0.35,0.75,0.33,0.52,0.44,0.22,0.11,1,0.17,0.53
-0.02,0.15,0.04,0.12,0.02,0.02,-0.00,0.04,0.14,0.08,0.14,-0.00,0.01,-0.01,0.17,1,0.14
0.20,0.45,0.27,0.50,0.12,0.16,0.06,0.23,0.43,0.26,0.31,0.32,0.12,0.08,0.53,0.14,1
