1,0.21,0.28,0.32,0.22,0.01,N/A,0.04,0.15,0.05,0.17,0.10
0.21,1,0.23,0.15,0.09,0.03,N/A,0.09,0.22,0.02,0.13,0.11
0.28,0.23,1,0.17,0.25,0.11,N/A,0.25,0.14,0.05,0.56,0.43
0.32,0.15,0.17,1,0.20,0.01,N/A,0.10,0.18,0.02,0.14,0.16
0.22,0.09,0.25,0.20,1,0.12,N/A,0.20,0.05,0.08,0.13,0.11
0.01,0.03,0.11,0.01,0.12,1,N/A,0.16,0.05,0.02,0.03,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.09,0.25,0.10,0.20,0.16,N/A,1,0.01,0.03,0.12,0.10
0.15,0.22,0.14,0.18,0.05,0.05,N/A,0.01,1,-0.00,0.08,0.10
0.05,0.02,0.05,0.02,0.08,0.02,N/A,0.03,-0.00,1,0.12,0.02
0.17,0.13,0.56,0.14,0.13,0.03,N/A,0.12,0.08,0.12,1,0.18
0.10,0.11,0.43,0.16,0.11,0.03,N/A,0.10,0.10,0.02,0.18,1
