1,0.24,0.17,-0.01,0.55,0.08,0.00,0.21,0.33,0.37,0.15,0.33,0.02,0.16,0.28,0.05
0.24,1,0.11,0.01,0.31,0.02,0.01,0.18,0.29,0.22,0.11,0.37,-0.01,0.33,0.40,0.06
0.17,0.11,1,0.01,0.32,0.17,0.16,0.13,0.16,0.26,0.14,0.36,0.07,0.23,0.19,0.19
-0.01,0.01,0.01,1,0.08,0.05,0.29,0.06,0.01,0.05,0.03,0.02,-0.05,-0.00,0.08,-0.04
0.55,0.31,0.32,0.08,1,0.28,0.11,0.35,0.29,0.50,0.23,0.38,0.09,0.29,0.37,0.19
0.08,0.02,0.17,0.05,0.28,1,0.04,0.19,0.07,0.30,0.07,0.05,0.22,0.04,0.17,0.13
0.00,0.01,0.16,0.29,0.11,0.04,1,0.01,0.04,0.08,0.09,0.10,-0.01,0.01,0.07,0.06
0.21,0.18,0.13,0.06,0.35,0.19,0.01,1,0.15,0.39,0.15,0.14,0.10,0.15,0.20,0.23
0.33,0.29,0.16,0.01,0.29,0.07,0.04,0.15,1,0.27,0.11,0.32,0.01,0.31,0.41,0.05
0.37,0.22,0.26,0.05,0.50,0.30,0.08,0.39,0.27,1,0.27,0.33,0.14,0.36,0.32,0.12
0.15,0.11,0.14,0.03,0.23,0.07,0.09,0.15,0.11,0.27,1,0.26,0.01,0.13,0.13,0.04
0.33,0.37,0.36,0.02,0.38,0.05,0.10,0.14,0.32,0.33,0.26,1,0.04,0.37,0.40,0.06
0.02,-0.01,0.07,-0.05,0.09,0.22,-0.01,0.10,0.01,0.14,0.01,0.04,1,0.06,0.02,0.06
0.16,0.33,0.23,-0.00,0.29,0.04,0.01,0.15,0.31,0.36,0.13,0.37,0.06,1,0.32,0.05
0.28,0.40,0.19,0.08,0.37,0.17,0.07,0.20,0.41,0.32,0.13,0.40,0.02,0.32,1,0.04
0.05,0.06,0.19,-0.04,0.19,0.13,0.06,0.23,0.05,0.12,0.04,0.06,0.06,0.05,0.04,1
