1,0.15,0.16,0.56,0.15,0.14,0.59,0.09,0.30,0.32,N/A,0.08,0.18
0.15,1,0.02,0.13,0.14,0.02,0.06,-0.00,0.04,0.13,N/A,-0.06,0.02
0.16,0.02,1,0.19,0.05,-0.03,0.16,0.01,0.10,0.06,N/A,0.01,0.05
0.56,0.13,0.19,1,0.19,0.02,0.51,0.13,0.36,0.20,N/A,0.02,0.14
0.15,0.14,0.05,0.19,1,0.01,0.08,-0.03,0.06,0.07,N/A,-0.03,0.16
0.14,0.02,-0.03,0.02,0.01,1,0.02,-0.05,0.06,-0.01,N/A,0.31,-0.02
0.59,0.06,0.16,0.51,0.08,0.02,1,0.03,0.23,0.27,N/A,0.01,0.12
0.09,-0.00,0.01,0.13,-0.03,-0.05,0.03,1,0.07,0.03,N/A,0.01,0.08
0.30,0.04,0.10,0.36,0.06,0.06,0.23,0.07,1,0.07,N/A,0.06,0.09
0.32,0.13,0.06,0.20,0.07,-0.01,0.27,0.03,0.07,1,N/A,-0.04,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,-0.06,0.01,0.02,-0.03,0.31,0.01,0.01,0.06,-0.04,N/A,1,-0.01
0.18,0.02,0.05,0.14,0.16,-0.02,0.12,0.08,0.09,0.10,N/A,-0.01,1
