1,0.21,0.46,0.90,0.83,0.23,0.27,0.37,0.62,0.67,0.12,N/A,0.54,0.68,0.85,0.29,0.63,0.87
0.21,1,0.05,0.18,0.16,0.17,0.02,0.01,0.09,0.22,-0.00,N/A,0.05,0.16,0.19,0.01,0.09,0.16
0.46,0.05,1,0.50,0.39,0.14,0.10,0.20,0.31,0.38,0.05,N/A,0.29,0.36,0.44,0.08,0.36,0.47
0.90,0.18,0.50,1,0.86,0.22,0.27,0.36,0.63,0.69,0.14,N/A,0.55,0.67,0.93,0.11,0.71,0.98
0.83,0.16,0.39,0.86,1,0.17,0.25,0.32,0.58,0.57,0.15,N/A,0.48,0.59,0.82,0.11,0.61,0.84
0.23,0.17,0.14,0.22,0.17,1,0.02,0.10,0.16,0.26,0.02,N/A,0.16,0.22,0.26,0.04,0.23,0.20
0.27,0.02,0.10,0.27,0.25,0.02,1,0.10,0.45,0.15,0.32,N/A,0.18,0.28,0.26,0.20,0.30,0.28
0.37,0.01,0.20,0.36,0.32,0.10,0.10,1,0.38,0.23,0.12,N/A,0.31,0.23,0.34,0.22,0.37,0.33
0.62,0.09,0.31,0.63,0.58,0.16,0.45,0.38,1,0.43,0.33,N/A,0.46,0.50,0.56,0.25,0.56,0.58
0.67,0.22,0.38,0.69,0.57,0.26,0.15,0.23,0.43,1,0.09,N/A,0.37,0.52,0.68,0.14,0.50,0.63
0.12,-0.00,0.05,0.14,0.15,0.02,0.32,0.12,0.33,0.09,1,N/A,0.20,0.14,0.15,0.00,0.23,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.54,0.05,0.29,0.55,0.48,0.16,0.18,0.31,0.46,0.37,0.20,N/A,1,0.39,0.55,0.10,0.54,0.52
0.68,0.16,0.36,0.67,0.59,0.22,0.28,0.23,0.50,0.52,0.14,N/A,0.39,1,0.65,0.26,0.53,0.64
0.85,0.19,0.44,0.93,0.82,0.26,0.26,0.34,0.56,0.68,0.15,N/A,0.55,0.65,1,0.12,0.69,0.91
0.29,0.01,0.08,0.11,0.11,0.04,0.20,0.22,0.25,0.14,0.00,N/A,0.10,0.26,0.12,1,0.15,0.09
0.63,0.09,0.36,0.71,0.61,0.23,0.30,0.37,0.56,0.50,0.23,N/A,0.54,0.53,0.69,0.15,1,0.69
0.87,0.16,0.47,0.98,0.84,0.20,0.28,0.33,0.58,0.63,0.14,N/A,0.52,0.64,0.91,0.09,0.69,1
