1,0.19,0.13,0.32,0.09,0.14,0.06,0.37,0.13,0.44,0.29,0.22,0.27,0.14,0.14,0.07,N/A,0.13,0.15,0.34,N/A,0.36,0.12,0.48,0.23,0.06,0.11,N/A,0.37,0.03,N/A
0.19,1,0.02,0.13,-0.06,0.05,0.03,0.17,0.11,0.20,0.13,0.02,0.13,0.07,0.07,0.01,N/A,0.05,0.07,0.17,N/A,0.12,0.01,0.22,0.02,0.02,0.02,N/A,0.08,0.02,N/A
0.13,0.02,1,0.08,-0.01,0.10,0.00,0.15,0.03,0.06,0.19,0.06,0.03,0.04,0.06,0.03,N/A,0.11,0.03,0.09,N/A,0.14,0.04,0.12,0.03,0.04,0.01,N/A,0.08,-0.11,N/A
0.32,0.13,0.08,1,0.06,0.07,0.18,0.31,0.45,0.52,0.22,0.10,0.34,0.46,0.19,0.14,N/A,0.08,0.45,0.56,N/A,0.26,0.15,0.45,0.21,-0.03,0.05,N/A,0.20,0.05,N/A
0.09,-0.06,-0.01,0.06,1,-0.02,0.05,0.04,-0.02,0.00,0.05,0.08,0.10,0.04,0.08,-0.01,N/A,-0.02,-0.00,0.00,N/A,0.02,0.04,0.10,0.08,-0.01,0.04,N/A,0.06,0.08,N/A
0.14,0.05,0.10,0.07,-0.02,1,-0.00,0.12,0.19,0.17,0.05,0.15,0.07,0.09,0.16,0.05,N/A,0.17,0.01,0.21,N/A,0.05,0.21,0.06,0.05,0.01,0.02,N/A,0.07,-0.04,N/A
0.06,0.03,0.00,0.18,0.05,-0.00,1,0.09,0.10,0.12,0.07,0.06,0.14,0.07,0.04,0.02,N/A,0.05,0.32,0.14,N/A,0.15,0.01,0.09,0.12,0.17,0.01,N/A,0.05,-0.03,N/A
0.37,0.17,0.15,0.31,0.04,0.12,0.09,1,0.14,0.39,0.24,0.47,0.27,0.14,0.16,0.03,N/A,0.29,0.13,0.33,N/A,0.29,0.06,0.42,0.08,0.06,0.08,N/A,0.40,-0.00,N/A
0.13,0.11,0.03,0.45,-0.02,0.19,0.10,0.14,1,0.56,0.01,0.08,0.11,0.59,0.09,0.04,N/A,0.04,0.69,0.83,N/A,0.15,0.04,0.16,0.00,0.18,0.04,N/A,0.10,0.04,N/A
0.44,0.20,0.06,0.52,0.00,0.17,0.12,0.39,0.56,1,0.21,0.21,0.31,0.48,0.15,0.06,N/A,0.21,0.45,0.73,N/A,0.34,0.09,0.50,0.34,0.11,0.12,N/A,0.27,0.08,N/A
0.29,0.13,0.19,0.22,0.05,0.05,0.07,0.24,0.01,0.21,1,0.14,0.13,0.11,0.08,0.06,N/A,0.20,0.07,0.13,N/A,0.27,0.09,0.26,0.09,0.02,0.01,N/A,0.23,-0.02,N/A
0.22,0.02,0.06,0.10,0.08,0.15,0.06,0.47,0.08,0.21,0.14,1,0.19,0.17,0.12,-0.04,N/A,0.15,0.09,0.21,N/A,0.16,0.07,0.26,0.12,0.07,0.03,N/A,0.17,0.02,N/A
